,aflow_bg,aflow_bg_fit,aflow_sg_orig,aflow_sg_relax,aflow_icsd
14465,,,,,
14466,,,,,
14467,,,,,58762.0
14468,,,,,106990.0
14469,,,,,
14470,,,,,
14471,1.054,2.33379,2.0,2.0,16416.0
14472,,,,,92314.0
14473,,,,,150295.0
14474,,,,,
14475,,,,,
14476,,,,,170696.0
14477,,,,,156288.0
14478,,,,,26056.0
14479,,,,,
14480,4.4355,6.89205,166.0,166.0,
14481,,,,,56731.0
14482,0.8039,1.9966599999999999,217.0,217.0,417101.0
14483,,,,,419064.0
14484,,,,,10457.0
14485,,,,,
14486,,,,,108914.0
14487,,,,,163833.0
14488,0.3492,1.38372,130.0,130.0,
14489,,,,,
14490,,,,,
14491,,,,,
14492,,,,,24398.0
14493,,,,,
14494,,,,,202822.0
14495,,,,,
14496,,,,,
14497,,,,,61518.0
14498,,,,,60094.0
14499,5.1279,7.825410000000001,15.0,70.0,162883.0
14500,,,,,
14501,,,,,203186.0
14502,,,,,240899.0
14503,,,,,162905.0
14504,,,,,16450.0
14505,,,,,
14506,,,,,249564.0
14507,,,,,76649.0
14508,,,,,402275.0
14509,,,,,
14510,,,,,
14511,,,,,
14512,,,,,
14513,,,,,
14514,,,,,
14515,,,,,108.0
14516,,,,,
14517,,,,,415051.0
14518,1.8075,3.34951,62.0,62.0,154668.0
14519,,,,,158291.0
14520,,,,,411405.0
14521,,,,,
14522,,,,,
14523,,,,,
14524,,,,,418423.0
14525,,,,,151871.0
14526,,,,,39241.0
14527,,,,,154012.0
14528,,,,,
14529,,,,,
14530,,,,,110527.0
14531,,,,,
14532,,,,,
14533,,,,,67500.0
14534,,,,,
14535,,,,,26077.0
14536,,,,,
14537,1.0221,2.2907900000000003,70.0,70.0,33260.0
14538,,,,,172507.0
14539,,,,,415020.0
14540,,,,,23628.0
14541,,,,,
14542,,,,,88711.0
14543,,,,,
14544,,,,,
14545,,,,,33578.0
14546,,,,,
14547,,,,,
14548,,,,,
14549,,,,,
14550,,,,,94876.0
14551,,,,,
14552,,,,,
14553,,,,,412371.0
14554,,,,,1969.0
14555,,,,,30656.0
14556,,,,,26080.0
14557,,,,,
14558,2.4021,4.15103,156.0,156.0,
14559,,,,,
14560,,,,,412467.0
14561,,,,,401027.0
14562,,,,,
14563,2.3876,4.131480000000001,186.0,186.0,
14564,,,,,202299.0
14565,3.0060000000000002,4.96509,229.0,229.0,
14566,,,,,27405.0
14567,,,,,152053.0
14568,2.3887,4.132969999999999,156.0,156.0,
14569,,,,,
14570,,,,,
14571,,,,,
14572,,,,,23916.0
14573,,,,,
14574,,,,,
14575,,,,,
14576,,,,,
14577,2.3881,4.13216,186.0,186.0,
14578,,,,,
14579,,,,,
14580,,,,,172503.0
14581,0.821,2.01971,186.0,186.0,14398.0
14582,,,,,415121.0
14583,2.3995,4.147530000000001,156.0,156.0,
14584,2.2609,3.96069,186.0,186.0,
14585,,,,,416888.0
14586,,,,,201831.0
14587,,,,,413706.0
14588,,,,,
14589,,,,,106993.0
14590,0.1799,1.15551,12.0,12.0,418886.0
14591,,,,,
14592,,,,,417407.0
14593,2.3541,4.08633,156.0,156.0,
14594,3.2346,5.27324,58.0,58.0,249407.0
14595,,,,,
14596,,,,,
14597,1.9885,3.5935,156.0,156.0,30363.0
14598,,,,,
14599,2.2892,3.99884,141.0,141.0,200286.0
14600,,,,,
14601,,,,,163716.0
14602,,,,,166463.0
14603,,,,,27393.0
14604,2.3905,4.13539,156.0,156.0,
14605,,,,,
14606,,,,,62998.0
14607,,,,,109010.0
14608,,,,,
14609,,,,,
14610,,,,,
14611,,,,,
14612,,,,,
14613,,,,,
14614,,,,,85760.0
14615,,,,,108112.0
14616,,,,,162770.0
14617,,,,,65198.0
14618,,,,,80320.0
14619,,,,,
14620,,,,,154746.0
14621,6.6506,9.87801,217.0,217.0,
14622,,,,,
14623,,,,,
14624,,,,,63543.0
14625,,,,,
14626,,,,,
14627,,,,,
14628,1.3556,2.74035,111.0,111.0,30264.0
14629,,,,,280349.0
14630,,,,,17063.0
14631,,,,,240876.0
14632,2.3434,4.0719,156.0,156.0,
14633,,,,,281558.0
14634,,,,,172519.0
14635,,,,,
14636,,,,,
14637,,,,,32712.0
14638,1.5678,3.02639,11.0,11.0,56549.0
14639,,,,,
14640,,,,,
14641,2.3762,4.11612,156.0,156.0,
14642,,,,,2716.0
14643,,,,,
14644,,,,,
14645,,,,,66292.0
14646,1.2518,2.60043,15.0,15.0,1152.0
14647,,,,,
14648,,,,,78280.0
14649,,,,,280975.0
14650,,,,,
14651,,,,,403097.0
14652,,,,,163834.0
14653,,,,,59194.0
14654,,,,,110601.0
14655,,,,,
14656,2.3879,4.13189,156.0,156.0,
14657,,,,,
14658,,,,,
14659,,,,,77907.0
14660,,,,,
14661,,,,,414117.0
14662,2.3815,4.12326,156.0,156.0,42207.0
14663,,,,,417297.0
14664,2.2717,3.97525,156.0,156.0,
14665,,,,,
14666,2.8309,4.72905,61.0,61.0,
14667,2.3819999999999997,4.12394,156.0,156.0,42209.0
14668,,,,,
14669,1.6158,3.0911,14.0,14.0,36333.0
14670,,,,,162868.0
14671,,,,,
14672,,,,,
14673,2.27,3.97296,156.0,156.0,
14674,,,,,
14675,,,,,
14676,,,,,280347.0
14677,,,,,24807.0
14678,6.1887,9.25537,194.0,194.0,
14679,2.4045,4.1542699999999995,156.0,156.0,
14680,,,,,412468.0
14681,,,,,
14682,,,,,280895.0
14683,,,,,110008.0
14684,,,,,32031.0
14685,,,,,
14686,,,,,
14687,,,,,201996.0
14688,,,,,404533.0
14689,,,,,
14690,,,,,
14691,2.2568,3.95517,156.0,156.0,
14692,1.0257,2.29564,15.0,15.0,65415.0
14693,1.6913,3.19287,60.0,60.0,
14694,2.4075,4.15831,156.0,156.0,
14695,,,,,
14696,,,,,415768.0
14697,1.3551,2.7396700000000003,160.0,160.0,41952.0
14698,,,,,
14699,,,,,
14700,,,,,
14701,,,,,
14702,,,,,
14703,,,,,37019.0
14704,,,,,171726.0
14705,,,,,
14706,,,,,152549.0
14707,,,,,414170.0
14708,,,,,154166.0
14709,,,,,
14710,,,,,
14711,,,,,419825.0
14712,2.2481,3.9434400000000003,156.0,156.0,
14713,2.3838,4.12636,156.0,156.0,27291.0
14714,,,,,78770.0
14715,,,,,
14716,,,,,
14717,,,,,
14718,,,,,419318.0
14719,,,,,
14720,,,,,
14721,,,,,32529.0
14722,2.3819,4.1238,156.0,156.0,
14723,,,,,418486.0
14724,1.9623,3.55818,11.0,11.0,56541.0
14725,,,,,
14726,,,,,406352.0
14727,2.3817,4.123530000000001,156.0,156.0,
14728,,,,,31092.0
14729,,,,,81554.0
14730,,,,,
14731,,,,,391259.0
14732,,,,,
14733,,,,,
14734,,,,,24821.0
14735,,,,,163832.0
14736,7.0233,10.3804,136.0,136.0,24891.0
14737,,,,,
14738,,,194.0,194.0,
14739,,,,,
14740,,,,,
14741,,,,,245971.0
14742,,,,,
14743,2.478,4.253340000000001,138.0,138.0,
14744,,,,,
14745,2.4024,4.15144,156.0,156.0,
14746,,,,,
14747,,,,,
14748,,,,,
14749,3.3459,5.42327,61.0,61.0,56816.0
14750,,,,,414165.0
14751,,,,,
14752,,,,,411967.0
14753,,,,,
14754,,,,,10470.0
14755,,,,,
14756,,,,,416973.0
14757,0.6497,1.7888,136.0,136.0,
14758,,,,,
14759,,,,,412278.0
14760,,,,,
14761,1.3799,2.77311,63.0,63.0,56544.0
14762,,,,,75071.0
14763,,,,,78371.0
14764,0.7167,1.8791099999999998,70.0,70.0,103785.0
14765,,,,,
14766,,,,,
14767,,,,,
14768,4.1243,6.47256,72.0,72.0,92585.0
14769,,,,,90119.0
14770,,,,,61556.0
14771,1.1019,2.39836,14.0,14.0,
14772,,,,,
14773,,,,,
14774,,,,,
14775,,,,,
14776,,,,,
14777,0.494,1.57891,164.0,164.0,30372.0
14778,,,,,
14779,,,,,
14780,,,,,415411.0
14781,,,,,61397.0
14782,,,,,246499.0
14783,,,,,171727.0
14784,,,,,
14785,,,,,
14786,,,,,170443.0
14787,,,,,
14788,6.5248,9.70843,142.0,142.0,78774.0
14789,,,,,
14790,,,,,
14791,,,,,409180.0
14792,,,,,
14793,0.0,0.0,14.0,14.0,44621.0
14794,,,,,
14795,,,,,159177.0
14796,2.3824,4.12448,156.0,156.0,
14797,,,,,
14798,,,,,
14799,,,,,
14800,,,,,
14801,,,,,109143.0
14802,,,,,67517.0
14803,,,,,408442.0
14804,2.391,4.13607,156.0,156.0,
14805,,,,,162869.0
14806,,,,,
14807,,,,,163115.0
14808,,,,,150302.0
14809,,,,,60491.0
14810,,,,,35597.0
14811,0.0,0.0,164.0,164.0,
14812,,,,,59196.0
14813,,,,,158274.0
14814,,,,,84030.0
14815,2.3832,4.12555,156.0,156.0,
14816,,,,,23262.0
14817,,,,,72606.0
14818,,,,,155717.0
14819,1.9888,3.5939,15.0,15.0,170442.0
14820,,,,,416294.0
14821,,,,,56768.0
14822,,,,,
14823,,,,,
14824,,,,,
14825,,,,,99125.0
14826,,,,,59133.0
14827,,,,,
14828,,,,,
14829,,,,,98476.0
14830,,,,,
14831,1.0771,2.3649299999999998,15.0,15.0,
14832,,,,,80076.0
14833,2.4032,4.1525099999999995,156.0,156.0,
14834,,,,,23897.0
14835,,,,,
14836,,,,,61516.0
14837,2.3805,4.12191,156.0,156.0,
14838,,,,,
14839,,,,,56779.0
14840,,,,,
14841,,,,,
14842,,,,,87517.0
14843,,,,,409856.0
14844,,,,,60008.0
14845,,,,,
14846,,,,,
14847,,,,,418802.0
14848,,,,,30336.0
14849,,,,,
14850,,,,,26418.0
14851,1.5553,3.0095400000000003,220.0,220.0,97569.0
14852,,,,,151706.0
14853,,,,,
14854,,,,,412477.0
14855,,,,,
14856,,,,,
14857,2.2230000000000003,3.9096,140.0,140.0,27135.0
14858,,,,,
14859,,,,,89517.0
14860,,,,,404545.0
14861,,,,,86484.0
14862,,,,,414462.0
14863,,,,,
14864,,,,,154744.0
14865,,,,,
14866,,,,,
14867,,,,,
14868,0.3988,1.45058,135.0,135.0,
14869,,,,,
14870,,,,,78273.0
14871,,,,,
14872,,,,,245970.0
14873,,,,,411930.0
14874,,,,,
14875,,,,,99093.0
14876,,,,,245980.0
14877,,,,,
14878,,,,,
14879,,,,,163376.0
14880,,,,,
14881,,,,,72341.0
14882,,,,,171256.0
14883,,,,,
14884,,,,,414559.0
14885,,,,,
14886,,,,,18010.0
14887,,,,,150293.0
14888,,,,,170773.0
14889,,,,,412466.0
14890,,,,,38166.0
14891,1.4080000000000001,2.81098,152.0,152.0,173417.0
14892,,,,,1670.0
14893,,,,,410868.0
14894,,,,,40216.0
14895,,,,,409919.0
14896,,,,,173419.0
14897,,,,,22138.0
14898,,,,,65733.0
14899,,,,,159887.0
14900,,,,,
14901,,,,,
14902,,,,,
14903,,,,,
14904,,,,,
14905,,,,,
14906,,,,,
14907,,,,,
14908,2.3847,4.12758,156.0,156.0,
14909,,,,,
14910,,,,,26081.0
14911,2.3964,4.14335,156.0,156.0,
14912,,,,,
14913,,,,,65735.0
14914,,,,,
14915,2.3919,4.1372800000000005,156.0,156.0,
14916,2.3789,4.119759999999999,156.0,156.0,
14917,2.3868,4.1304099999999995,156.0,156.0,
14918,,,,,15917.0
14919,,,,,81297.0
14920,,,,,
14921,,,,,
14922,,,,,
14923,,,,,2430.0
14924,,,,,151889.0
14925,2.3787,4.11949,156.0,156.0,
14926,2.3845,4.12731,156.0,156.0,
14927,2.3737,4.11275,156.0,156.0,
14928,2.3895,4.13405,156.0,156.0,
14929,,,,,
14930,2.3491,4.0795900000000005,156.0,156.0,
14931,2.4229,4.179069999999999,156.0,156.0,
14932,,,,,
14933,2.3708,4.10884,156.0,156.0,
14934,2.4008,4.14928,156.0,156.0,
14935,2.2823,3.9895400000000003,156.0,156.0,
14936,,,,,416330.0
14937,2.4091,4.16047,156.0,156.0,
14938,2.3787,4.11949,156.0,156.0,
14939,2.4064,4.15683,156.0,156.0,
14940,2.3773,4.1176,156.0,156.0,
14941,2.3804,4.12178,156.0,156.0,
14942,2.3973,4.14456,156.0,156.0,
14943,2.4114,4.16357,156.0,156.0,
14944,,,,,
14945,2.2464,3.94115,126.0,126.0,408440.0
14946,,,,,86209.0
14947,2.4012,4.14982,156.0,156.0,
14948,,,,,2432.0
14949,,,,,
14950,,,,,
14951,5.5921,8.45115,60.0,60.0,56769.0
14952,,,,,
14953,,,,,9347.0
14954,2.4777,4.25294,215.0,215.0,83264.0
14955,2.3845,4.12731,156.0,156.0,
14956,2.377,4.1172,156.0,156.0,
14957,,,,,38109.0
14958,,,,,
14959,,,,,245975.0
14960,2.3319,4.0564,156.0,156.0,
14961,2.3879,4.13189,156.0,156.0,
14962,,,,,
14963,,,,,
14964,,,,,
14965,,,,,280850.0
14966,,,,,408775.0
14967,,,,,81692.0
14968,,,,,
14969,,,,,
14970,,,,,
14971,,,,,
14972,,,,,78891.0
14973,,,,,96003.0
14974,,,,,
14975,,,,,21016.0
14976,,,,,
14977,,,,,154326.0
14978,,,,,
14979,,,,,
14980,,,,,
14981,,,,,
14982,,,,,
14983,,,,,
14984,,,,,
14985,,,,,
14986,,,,,
14987,,,,,173608.0
14988,,,,,245428.0
14989,,,,,
14990,,,,,241143.0
14991,,,,,20130.0
14992,,,,,402124.0
14993,,,,,
14994,,,,,
14995,,,,,
14996,,,,,
14997,,,,,
14998,,,,,
14999,,,,,
15000,,,,,415819.0
15001,,,,,
15002,,,,,
15003,,,,,
15004,,,,,
15005,,,,,
15006,,,,,
15007,1.3028,2.6691700000000003,2.0,2.0,75459.0
15008,,,,,
15009,,,,,152056.0
15010,,,,,
15011,,,,,
15012,,,,,418761.0
15013,,,,,
15014,,,,,161722.0
15015,,,,,
15016,,,,,
15017,,,,,
15018,,,,,40849.0
15019,,,,,
15020,,,,,
15021,,,,,
15022,2.2302,3.91931,14.0,14.0,1947.0
15023,,,,,
15024,,,,,
15025,,,,,
15026,,,,,
15027,,,,,
15028,,,,,
15029,,,,,
15030,,,,,
15031,,,,,
15032,,,,,
15033,,,,,
15034,,,,,414187.0
15035,,,,,163804.0
15036,,,,,415418.0
15037,,,,,
15038,,,,,
15039,,,,,84360.0
15040,,,,,
15041,,,,,
15042,,,,,
15043,,,,,
15044,,,,,
15045,,,,,155077.0
15046,,,,,108996.0
15047,,,,,
15048,,,,,
15049,,,,,28921.0
15050,,,,,
15051,,,,,412476.0
15052,,,,,
15053,,,,,418760.0
15054,,,,,
15055,,,,,69440.0
15056,,,,,41117.0
15057,,,,,409062.0
15058,,,,,64760.0
15059,,,,,
15060,,,,,411342.0
15061,,,,,
15062,,,,,
15063,,,,,62227.0
15064,,,,,
15065,,,,,
15066,,,,,
15067,0.5526,1.6579,19.0,19.0,14031.0
15068,,,,,15996.0
15069,,,,,65510.0
15070,,,,,63011.0
15071,,,,,
15072,1.4403,2.85452,61.0,61.0,
15073,,,,,300122.0
15074,,,,,75031.0
15075,,,,,
15076,,,,,61180.0
15077,,,,,280841.0
15078,,,,,71225.0
15079,,,,,
15080,,,,,26043.0
15081,,,,,71653.0
15082,1.7636,3.2903300000000004,62.0,62.0,36501.0
15083,,,,,
15084,,,,,25114.0
15085,,,,,
15086,,,,,15896.0
15087,,,,,415083.0
15088,,,,,14109.0
15089,,,,,
15090,,,,,35557.0
15091,,,,,411180.0
15092,,,,,
15093,,,,,
15094,,,,,39565.0
15095,,,,,
15096,,,,,
15097,,,,,73014.0
15098,,,,,
15099,,,,,402126.0
15100,0.0486,0.978513,119.0,119.0,102863.0
15101,,,,,
15102,,,,,281434.0
15103,,,,,
15104,,,,,91091.0
15105,2.1207,3.7717,2.0,2.0,30810.0
15106,1.2312,2.57266,14.0,14.0,411091.0
15107,,,,,
15108,,,,,
15109,,,,,
15110,,,,,71655.0
15111,,,,,280847.0
15112,,,,,281670.0
15113,,,,,
15114,2.4316,4.1908,160.0,160.0,
15115,,,,,
15116,,,,,31926.0
15117,,,,,
15118,,,,,
15119,,,,,150316.0
15120,,,,,108817.0
15121,,,,,
15122,,,,,
15123,,,,,
15124,,,,,
15125,,,,,
15126,,,,,
15127,,,,,
15128,,,,,
15129,,,,,249327.0
15130,,,,,
15131,2.7163,4.57457,206.0,206.0,
15132,,,,,157694.0
15133,,,,,
15134,,,,,60960.0
15135,,,,,
15136,,,,,170191.0
15137,,,,,39824.0
15138,,,,,
15139,,,,,
15140,,,,,
15141,,,,,
15142,,,,,
15143,,,,,245982.0
15144,,,,,
15145,,,,,84844.0
15146,,,,,35623.0
15147,,,,,
15148,,,,,
15149,2.0867,3.7258699999999996,186.0,186.0,1899.0
15150,,,,,35411.0
15151,,,,,417870.0
15152,0.8783,2.09695,225.0,225.0,
15153,,,,,
15154,,,,,
15155,,,,,
15156,,,,,
15157,,,,,412478.0
15158,,,,,
15159,,,,,
15160,,,,,
15161,,,,,109092.0
15162,,,,,
15163,,,,,
15164,,,,,
15165,,,,,
15166,,,,,154164.0
15167,,,,,241133.0
15168,,,,,
15169,,,,,
15170,,,,,
15171,,,,,94541.0
15172,,,,,
15173,,,,,
15174,,,,,
15175,,,,,
15176,1.9021,3.4770300000000005,212.0,212.0,90648.0
15177,,,,,
15178,,,,,
15179,,,,,
15180,,,,,
15181,,,,,
15182,,,,,161723.0
15183,,,,,
15184,,,,,
15185,,,,,160430.0
15186,,,,,
15187,,,,,
15188,,,,,67697.0
15189,,,,,
15190,,,,,
15191,,,,,
15192,,,,,
15193,,,,,
15194,,,,,
15195,,,,,
15196,,,,,
15197,,,,,
15198,,,,,
15199,,,,,
15200,,,,,
15201,,,,,413678.0
15202,,,,,85410.0
15203,,,,,413681.0
15204,0.7219,1.88612,1.0,1.0,
15205,,,,,
15206,,,,,16963.0
15207,,,,,
15208,,,,,
15209,,,,,63166.0
15210,,,,,
15211,,,,,171373.0
15212,,,,,
15213,,,,,
15214,,,,,
15215,,,,,
15216,,,,,
15217,,,,,
15218,,,,,
15219,,,,,
15220,,,,,
15221,,,,,
15222,,,,,
15223,,,,,
15224,,,,,
15225,,,,,
15226,,,,,
15227,,,,,
15228,,,,,
15229,,,,,
15230,,,,,26076.0
15231,,,,,414270.0
15232,,,,,
15233,,,,,
15234,,,,,96941.0
15235,,,,,605273.0
15236,,,,,
15237,,,,,
15238,0.8397,2.0449200000000003,9.0,9.0,501.0
15239,,,,,
15240,,,,,391256.0
15241,,,,,33911.0
15242,,,,,
15243,2.3121,4.02971,15.0,15.0,
15244,,,,,
15245,,,,,
15246,,,,,
15247,,,,,
15248,,,,,
15249,2.0863,3.7253300000000005,15.0,15.0,62886.0
15250,,,,,
15251,,,,,
15252,,,,,415739.0
15253,,,,,
15254,,,,,63076.0
15255,0.6979,1.8537700000000001,61.0,61.0,
15256,,,,,156314.0
15257,,,,,61705.0
15258,,,,,
15259,,,,,
15260,1.8144,3.35881,62.0,62.0,415021.0
15261,,,,,281134.0
15262,,,,,
15263,,,,,
15264,,,,,
15265,,,,,156682.0
15266,,,,,95920.0
15267,,,,,
15268,,,,,
15269,,,,,154165.0
15270,,,,,
15271,,,,,
15272,,,,,
15273,,,,,
15274,,,,,300199.0
15275,,,,,
15276,,,,,67241.0
15277,,,,,
15278,,,,,
15279,,,,,34354.0
15280,,,,,
15281,,,,,
15282,,,,,
15283,,,,,
15284,,,,,
15285,,,,,29073.0
15286,,,,,109774.0
15287,,,,,
15288,,,,,
15289,,,,,
15290,,,,,
15291,,,,,109650.0
15292,,,,,
15293,,,,,
15294,,,,,
15295,,,,,
15296,,,,,
15297,,,,,
15298,,,,,27251.0
15299,,,,,
15300,,,,,
15301,,,,,
15302,,,,,109890.0
15303,,,,,
15304,,,,,
15305,,,,,
15306,,,,,
15307,,,,,
15308,,,,,
15309,,,,,
15310,,,,,
15311,,,,,
15312,,,,,
15313,,,,,
15314,,,,,
15315,,,,,
15316,,,,,
15317,,,,,
15318,,,,,
15319,,,,,
15320,,,,,
15321,,,,,
15322,,,,,
15323,,,,,
15324,,,,,
15325,,,,,
15326,,,,,
15327,,,,,
15328,,,,,
15329,,,,,
15330,,,,,
15331,,,,,
15332,,,,,
15333,,,,,
15334,,,,,152517.0
15335,,,,,153033.0
15336,,,,,153684.0
15337,,,,,152516.0
15338,,,,,153529.0
15339,,,,,
15340,,,,,
15341,,,,,
15342,,,,,
15343,,,,,
15344,,,,,
15345,,,,,
15346,,,,,155236.0
15347,,,,,
15348,,,,,415554.0
15349,,,,,
15350,,,,,
15351,,,,,
15352,,,,,
15353,,,,,
15354,,,,,
15355,,,,,156832.0
15356,,,,,156677.0
15357,,,,,
15358,,,,,
15359,,,,,
15360,,,,,157701.0
15361,,,,,
15362,,,,,
15363,,,,,
15364,,,,,
15365,,,,,
15366,,,,,159273.0
15367,,,,,158573.0
15368,,,,,
15369,,,,,158573.0
15370,,,,,
15371,,,,,
15372,,,,,
15373,,,,,29258.0
15374,,,,,
15375,,,,,160608.0
15376,,,,,
15377,,,,,
15378,,,,,
15379,,,,,
15380,,,,,
15381,,,,,
15382,,,,,161376.0
15383,3.3176,5.38512,14.0,14.0,
15384,,,,,
15385,,,,,160409.0
15386,,,,,
15387,,,,,417846.0
15388,,,,,
15389,,,,,
15390,,,,,
15391,,,,,
15392,,,,,162625.0
15393,,,,,
15394,,,,,
15395,4.4439,6.90338,187.0,187.0,162872.0
15396,,,,,
15397,,,,,
15398,,,,,
15399,,,,,
15400,,,,,
15401,,,,,
15402,,,,,
15403,,,,,
15404,,,,,
15405,,,,,41416.0
15406,,,,,
15407,,,,,163106.0
15408,,,,,
15409,,,,,163117.0
15410,,,,,
15411,,,,,
15412,,,,,
15413,,,,,
15414,,,,,
15415,,,,,
15416,,,,,
15417,,,,,
15418,,,,,
15419,,,,,
15420,,,,,
15421,,,,,
15422,,,,,161148.0
15423,,,,,
15424,,,,,
15425,,,,,
15426,,,,,
15427,,,,,
15428,,,,,
15429,,,,,
15430,,,,,
15431,,,,,
15432,,,,,
15433,,,,,
15434,,,,,
15435,,,,,
15436,,,,,
15437,,,,,
15438,,,,,
15439,,,,,
15440,,,,,
15441,,,,,418033.0
15442,,,,,245445.0
15443,,,,,
15444,,,,,
15445,,,,,
15446,,,,,
15447,,,,,417872.0
15448,,,,,
15449,,,,,
15450,,,,,249513.0
15451,0.6315,1.76426,130.0,130.0,
15452,,,,,418089.0
15453,,,,,418487.0
15454,,,,,245967.0
15455,1.1804,2.50418,2.0,2.0,
15456,,,,,6093.0
15457,,,,,245981.0
15458,,,,,
15459,,,,,245969.0
15460,,,,,
15461,,,,,6109.0
15462,,,,,416431.0
15463,,,,,14305.0
15464,,,,,412834.0
15465,,,,,29011.0
15466,,,,,
15467,,,,,416056.0
15468,0.1755,1.14957,136.0,136.0,55514.0
15469,,,,,
15470,,,,,416429.0
15471,,,,,260072.0
15472,,,,,
15473,,,,,
15474,,,,,260373.0
15475,,,,,
15476,,,,,
15477,,,,,419827.0
15478,,,,,
15479,,,,,36531.0
15480,,,,,36602.0
15481,,,,,30247.0
15482,1.0242,2.29362,199.0,199.0,
15483,,,,,
15484,,,,,26219.0
15485,0.424,1.48455,62.0,62.0,
15486,,,,,32521.0
15487,,,,,35656.0
15488,4.2277,6.61194,5.0,5.0,
15489,,,,,35707.0
15490,,,,,
15491,,,,,
15492,,,,,35744.0
15493,,,,,
15494,,,,,36243.0
15495,,,,,
15496,,,,,38302.0
15497,,,,,9006.0
15498,,,,,
15499,,,,,26699.0
15500,,,,,
15501,2.62,4.44476,14.0,14.0,100293.0
15502,,,,,40862.0
15503,0.5177,1.61086,14.0,14.0,
15504,,,,,
15505,,,,,
15506,,,,,
15507,1.7418,3.26095,166.0,166.0,
15508,0.0,0.0,12.0,12.0,
15509,,,,,68906.0
15510,4.5299,7.019310000000001,194.0,194.0,
15511,4.4042,6.8498600000000005,194.0,194.0,
15512,6.2107,9.28502,225.0,225.0,
15513,0.0,0.0,12.0,12.0,
15514,7.1844,10.5976,225.0,225.0,43726.0
15515,0.0,0.0,216.0,216.0,
15516,,,,,201155.0
15517,,,,,408148.0
15518,,,,,
15519,,,,,
15520,,,,,
15521,,,,,
15522,,,,,
15523,,,,,35396.0
15524,,,,,69997.0
15525,,,,,
15526,,,,,19001.0
15527,,,,,60074.0
15528,17.5012,24.5046,225.0,225.0,22384.0
15529,1.0032,2.26531,62.0,62.0,60125.0
15530,3.8625,6.11965,225.0,225.0,61517.0
15531,,,,,
15532,,,,,
15533,,,,,59164.0
15534,,,,,
15535,,,,,
15536,,,,,12167.0
15537,,,,,68484.0
15538,,,,,73611.0
15539,,,,,62515.0
15540,,,,,
15541,,,,,63167.0
15542,,,,,60893.0
15543,,,,,62582.0
15544,,,,,65242.0
15545,,,,,65056.0
15546,,,,,65715.0
15547,,,,,65716.0
15548,,,,,65718.0
15549,,,,,
15550,,,,,109067.0
15551,,,,,35660.0
15552,,,,,
15553,,,,,
15554,,,,,
15555,,,,,14035.0
15556,,,,,66290.0
15557,,,,,
15558,,,,,
15559,,,,,
15560,,,,,68366.0
15561,,,,,66032.0
15562,,,,,69995.0
15563,0.9371,2.1762099999999998,19.0,19.0,
15564,,,,,15699.0
15565,4.3718,6.806189999999999,194.0,194.0,
15566,,,,,
15567,,,,,
15568,,,,,14156.0
15569,,,,,814.0
15570,,,,,
15571,,,,,71219.0
15572,,,,,72363.0
15573,3.8029,6.0393099999999995,152.0,152.0,
15574,,,,,15221.0
15575,,,,,
15576,,,,,16562.0
15577,,,,,73615.0
15578,,,,,
15579,,,,,73868.0
15580,,,,,72741.0
15581,,,,,849.0
15582,,,,,74914.0
15583,,,,,
15584,,,,,74774.0
15585,,,,,
15586,,,,,74885.0
15587,,,,,
15588,,,,,
15589,,,,,
15590,,,,,
15591,0.1131,1.06546,58.0,58.0,14265.0
15592,,,,,80180.0
15593,,,,,
15594,,,,,68823.0
15595,,,,,82803.0
15596,,,,,80553.0
15597,,,,,
15598,,,,,
15599,0.3696,1.4112200000000001,96.0,96.0,16550.0
15600,,,,,16575.0
15601,,,,,16600.0
15602,,,,,
15603,,,,,80421.0
15604,,,,,81978.0
15605,,,,,
15606,,,,,
15607,1.433,2.84468,62.0,62.0,31254.0
15608,,,,,14332.0
15609,,,,,
15610,,,,,
15611,,,,,200751.0
15612,,,,,
15613,,,,,
15614,2.7252,4.58657,14.0,14.0,203121.0
15615,,,,,
15616,,,,,201857.0
15617,,,,,82354.0
15618,,,,,
15619,,,,,401150.0
15620,,,,,
15621,,,,,26110.0
15622,,,,,
15623,,,,,
15624,,,,,
15625,,,,,202298.0
15626,,,,,402338.0
15627,,,,,83284.0
15628,0.83,2.0318400000000003,19.0,19.0,100322.0
15629,,,,,
15630,,,,,
15631,,,,,409319.0
15632,,,,,202570.0
15633,,,,,410591.0
15634,,,,,300100.0
15635,,,,,
15636,,,,,
15637,,,,,
15638,,,,,
15639,,,,,
15640,,,,,
15641,,,,,
15642,,,,,
15643,,,,,202606.0
15644,,,,,
15645,,,,,85412.0
15646,,,,,
15647,,,,,
15648,,,,,
15649,,,,,
15650,,,,,202669.0
15651,,,,,2528.0
15652,,,,,
15653,,,,,
15654,,,,,203130.0
15655,,,,,300022.0
15656,,,,,
15657,,,,,
15658,,,,,82523.0
15659,,,,,
15660,,,,,85766.0
15661,,,,,
15662,2.1594,3.82387,142.0,142.0,85527.0
15663,,,,,
15664,,,,,
15665,,,,,
15666,,,,,
15667,,,,,
15668,,,,,85585.0
15669,,,,,
15670,,,,,
15671,,,,,
15672,,,,,
15673,2.5093,4.29554,11.0,12.0,
15674,,,,,
15675,,,,,
15676,,,,,81576.0
15677,,,,,
15678,,,,,
15679,,,,,
15680,,,,,
15681,,,,,
15682,,,,,16233.0
15683,,,,,
15684,,,,,84299.0
