,oqmd_bg,oqmd_sg,oqmd_icsd
1016,3.196,129.0,51147.0
1017,6.104,62.0,1236.0
1018,0.4,122.0,28749.0
1019,,,
1020,2.9819999999999998,31.0,265.0
1021,2.222,15.0,16242.0
1022,4.414,14.0,415338.0
1023,9.816,62.0,9875.0
1024,2.8989999999999996,63.0,24133.0
1025,5.587000000000001,62.0,25711.0
1026,3.1689999999999996,114.0,15422.0
1027,3.158,64.0,150385.0
1028,6.718999999999999,221.0,154073.0
1029,0.33899999999999997,122.0,22185.0
1030,3.576,62.0,41662.0
1031,,,
1032,,,
1033,6.1129999999999995,62.0,27130.0
1034,1.567,68.0,55299.0
1035,3.858,227.0,15165.0
1036,4.734,194.0,41618.0
1037,1.893,122.0,28733.0
1038,1.681,14.0,15231.0
1039,3.1860000000000004,227.0,82959.0
1040,2.52,52.0,24051.0
1041,3.6710000000000003,14.0,41022.0
1042,,,
1043,5.9879999999999995,58.0,24036.0
1044,5.474,36.0,853.0
1045,8.197000000000001,62.0,153084.0
1046,0.732,26.0,66581.0
1047,1.7890000000000001,221.0,73628.0
1048,,,
1049,4.978,60.0,26489.0
1050,1.3769999999999998,33.0,1063.0
1051,4.845,225.0,38549.0
1052,,,
1053,3.3510000000000004,15.0,41888.0
1054,,,
1055,3.043,14.0,419646.0
1056,1.371,14.0,41922.0
1057,7.529,82.0,16832.0
1058,1.839,122.0,162673.0
1059,2.193,62.0,16686.0
1060,,,
1061,,,
1062,,,
1063,2.404,12.0,38381.0
1064,6.164,2.0,16970.0
1065,2.2969999999999997,139.0,25514.0
1066,3.4139999999999997,144.0,35102.0
1067,3.802,140.0,1522.0
1068,,,
1069,5.561,88.0,16807.0
1070,,,
1071,1.3319999999999999,14.0,84528.0
1072,4.132,141.0,22040.0
1073,,,
1074,4.605,74.0,240422.0
1075,5.641,88.0,16808.0
1076,1.9709999999999999,186.0,266.0
1077,3.5589999999999997,7.0,60651.0
1078,3.27,15.0,68878.0
1079,1.6469999999999998,72.0,73278.0
1080,4.553,62.0,16748.0
1081,2.023,139.0,40156.0
1082,6.228,141.0,24514.0
1083,3.661,70.0,15816.0
1084,0.500999999999999,148.0,157630.0
1085,0.319,161.0,2426.0
1086,1.082,227.0,109298.0
1087,1.5130000000000001,9.0,26214.0
1088,4.7010000000000005,14.0,109414.0
1089,,,
1090,2.891,36.0,281552.0
1091,0.651999999999999,62.0,172353.0
1092,0.43799999999999994,62.0,10032.0
1093,2.1590000000000003,166.0,31932.0
1094,8.575,62.0,153080.0
1095,,,
1096,0.304,122.0,43357.0
1097,1.3940000000000001,62.0,23287.0
1098,,,
1099,,,
1100,0.61,122.0,22183.0
1101,,,
1102,0.17600000000000002,216.0,39781.0
1103,5.42,62.0,59848.0
1104,5.242999999999999,15.0,100314.0
1105,4.2139999999999995,62.0,14298.0
1106,1.8869999999999998,221.0,23076.0
1107,0.846,122.0,28736.0
1108,,,
1109,5.917999999999999,215.0,22392.0
1110,1.776,38.0,14363.0
1111,0.769,14.0,40559.0
1112,2.0,62.0,418945.0
1113,2.158,131.0,412038.0
1114,,,
1115,,,
1116,1.4869999999999999,166.0,413328.0
1117,3.0789999999999997,12.0,14341.0
1118,,,
1119,2.2119999999999997,12.0,20053.0
1120,,,
1121,6.672000000000001,62.0,22322.0
1122,4.117,88.0,37138.0
1123,3.585,221.0,153831.0
1124,,,
1125,2.231,140.0,9906.0
1126,3.31,87.0,22203.0
1127,1.8980000000000001,12.0,61393.0
1128,6.319,152.0,9641.0
1129,4.086,61.0,29500.0
1130,2.242,129.0,107569.0
1131,1.175,122.0,23698.0
1132,7.606,123.0,285.0
1133,5.27,167.0,10264.0
1134,,,
1135,0.7659999999999999,33.0,391134.0
1136,0.645,14.0,57401.0
1137,7.025,150.0,23407.0
1138,3.682,15.0,109180.0
1139,2.877,227.0,14242.0
1140,4.263999999999999,13.0,20265.0
1141,1.3940000000000001,139.0,68202.0
1142,3.543,15.0,100176.0
1143,2.405,135.0,31996.0
1144,4.746,74.0,63178.0
1145,,,
1146,1.425,129.0,31938.0
1147,,,
1148,3.8480000000000003,64.0,6101.0
1149,,,
1150,1.064,2.0,200597.0
1151,4.225,14.0,89638.0
1152,4.229,15.0,41321.0
1153,2.081,131.0,412040.0
1154,5.737,12.0,20295.0
1155,2.637,11.0,4320.0
1156,,,
1157,,,
1158,3.1710000000000003,63.0,78009.0
1159,,,
1160,6.024,15.0,865.0
1161,4.023,14.0,66774.0
1162,1.821,139.0,22250.0
1163,3.304,121.0,30407.0
1164,6.968999999999999,71.0,74210.0
1165,1.423,12.0,30531.0
1166,2.03,227.0,9714.0
1167,1.5119999999999998,166.0,67346.0
1168,7.394,64.0,16084.0
1169,2.9389999999999996,15.0,24819.0
1170,1.226,225.0,2275.0
1171,,,
1172,4.22,140.0,18151.0
1173,2.39,141.0,40665.0
1174,4.303,13.0,20261.0
1175,4.629,173.0,153164.0
1176,4.333,15.0,109189.0
1177,4.541,62.0,15196.0
1178,,,
1179,,,
1180,1.9409999999999998,217.0,16572.0
1181,,,
1182,,,
1183,0.413,122.0,28748.0
1184,,,
1185,2.137,139.0,20293.0
1186,,,
1187,7.7010000000000005,31.0,14383.0
1188,0.8320000000000001,31.0,89452.0
1189,5.898,2.0,79721.0
1190,2.3369999999999997,227.0,9715.0
1191,,,
1192,1.8030000000000002,58.0,66170.0
1193,,,
1194,,,
1195,4.273,15.0,109186.0
1196,,,
1197,4.692,15.0,97543.0
1198,2.189,62.0,25554.0
1199,8.976,166.0,26613.0
1200,4.772,12.0,23894.0
1201,3.091,164.0,647379.0
1202,4.019,123.0,202454.0
1203,3.2539999999999996,57.0,8271.0
1204,3.194,62.0,75223.0
1205,0.201,189.0,10017.0
1206,,,
1207,3.7289999999999996,12.0,16885.0
1208,1.749,215.0,108392.0
1209,1.4580000000000002,70.0,27655.0
1210,1.683,198.0,71301.0
1211,3.977,141.0,200229.0
1212,4.78,166.0,95655.0
1213,,,
1214,5.462000000000001,227.0,27531.0
1215,4.9830000000000005,12.0,281313.0
1216,,,
1217,3.4760000000000004,31.0,25772.0
1218,,,
1219,4.559,62.0,65513.0
1220,0.861,62.0,172358.0
1221,1.078,166.0,15558.0
1222,2.398,166.0,56229.0
1223,1.496,62.0,39753.0
1224,1.357,14.0,64659.0
1225,,,
1226,2.432,173.0,23474.0
1227,0.152,214.0,15733.0
1228,5.92,4.0,417475.0
1229,0.237,141.0,163982.0
1230,,,
1231,,,
1232,,,
1233,,,
1234,2.4090000000000003,60.0,171017.0
1235,1.37,129.0,93353.0
1236,6.406000000000001,141.0,26440.0
1237,3.5989999999999998,13.0,82864.0
1238,1.445,44.0,23891.0
1239,1.784,221.0,31155.0
1240,2.049,122.0,28744.0
1241,3.43,36.0,16833.0
1242,3.219,62.0,15136.0
1243,2.695,227.0,9394.0
1244,2.3930000000000002,164.0,79123.0
1245,,,
1246,,,
1247,2.5340000000000003,62.0,71549.0
1248,1.391,166.0,413330.0
1249,2.27,221.0,30739.0
1250,2.432,12.0,173007.0
1251,1.6340000000000001,14.0,36369.0
1252,1.419,14.0,59156.0
1253,1.8619999999999999,221.0,31864.0
1254,2.557,198.0,645.0
1255,,,
1256,,,
1257,5.547999999999999,141.0,1615.0
1258,3.909,62.0,41280.0
1259,3.123,62.0,42661.0
1260,3.92,141.0,31316.0
1261,2.045,123.0,391119.0
1262,6.141,20.0,417805.0
1263,5.409,36.0,34118.0
1264,3.61,33.0,18152.0
1265,5.4479999999999995,62.0,161056.0
1266,2.492,148.0,37445.0
1267,,,
1268,2.276,139.0,27410.0
1269,0.354,160.0,24796.0
1270,,,
1271,0.62,62.0,23367.0
1272,4.102,221.0,23151.0
1273,0.298,61.0,40045.0
1274,6.31,141.0,36053.0
1275,2.695,227.0,24152.0
1276,4.027,221.0,40658.0
1277,4.502,167.0,10333.0
1278,,,
1279,4.368,62.0,15141.0
1280,,,
1281,,,
1282,3.571,141.0,155126.0
1283,2.688,62.0,1818.0
1284,6.653,148.0,31176.0
1285,7.882999999999999,62.0,153628.0
1286,3.02,82.0,25634.0
1287,1.5290000000000001,14.0,60077.0
1288,1.845,20.0,164386.0
1289,1.383,14.0,854.0
1290,,,
1291,5.446000000000001,225.0,16640.0
1292,,,
1293,1.204,129.0,41798.0
1294,,,
1295,0.8320000000000001,55.0,69296.0
1296,,,
1297,1.107,62.0,66656.0
1298,,,
1299,3.608,227.0,62793.0
1300,4.132,13.0,155660.0
1301,1.69,99.0,15453.0
1302,5.531000000000001,122.0,75995.0
1303,,,
1304,,,
1305,0.8809999999999999,139.0,87765.0
1306,1.564,139.0,74194.0
1307,,,
1308,1.8019999999999998,13.0,74822.0
1309,1.7619999999999998,40.0,75112.0
1310,5.865,29.0,26411.0
1311,,,
1312,3.861,11.0,87833.0
1313,3.463,14.0,163664.0
1314,1.003,147.0,72907.0
1315,4.811,148.0,9518.0
1316,,,
1317,3.6210000000000004,148.0,82635.0
1318,,,
1319,4.15,225.0,38329.0
1320,,,
1321,,,
1322,,,
1323,2.195,15.0,159146.0
1324,5.794,227.0,23995.0
1325,,,
1326,2.349,57.0,91331.0
1327,1.6869999999999998,33.0,68294.0
1328,7.676,225.0,22112.0
1329,7.297000000000001,225.0,155977.0
1330,5.672000000000001,155.0,20223.0
1331,2.818,167.0,84736.0
1332,1.219,225.0,157019.0
1333,3.705,15.0,39647.0
1334,,,
1335,0.461,14.0,153132.0
1336,2.073,63.0,23832.0
1337,,,
1338,5.247999999999999,11.0,71875.0
1339,4.718,8.0,93152.0
1340,3.841,100.0,4451.0
1341,2.079,129.0,86249.0
1342,,,
1343,0.992,14.0,10355.0
1344,,,
1345,4.73,113.0,39924.0
1346,,,
1347,,,
1348,5.7410000000000005,2.0,20434.0
1349,5.228,14.0,152075.0
1350,,,
1351,,,
1352,,,
1353,3.8489999999999998,225.0,157887.0
1354,0.9129999999999999,194.0,77274.0
1355,3.325,62.0,78105.0
1356,,,
1357,,,
1358,2.055,139.0,75149.0
1359,,,
1360,3.315,62.0,35591.0
1361,4.346,148.0,153138.0
1362,5.928999999999999,15.0,10232.0
1363,2.992,167.0,75235.0
1364,2.523,174.0,20191.0
1365,,,
1366,,,
1367,9.052999999999999,163.0,39699.0
1368,5.235,217.0,65838.0
1369,3.0810000000000004,129.0,1533.0
1370,2.2119999999999997,139.0,78487.0
1371,3.01,91.0,75597.0
1372,,,
1373,6.67,230.0,60364.0
1374,5.1770000000000005,62.0,172344.0
1375,,,
1376,,,
1377,2.399,129.0,92494.0
1378,3.2110000000000003,12.0,157546.0
1379,,,
1380,,,
1381,,,
1382,5.083,66.0,165866.0
1383,,,
1384,6.055,173.0,20851.0
1385,1.617,40.0,84300.0
1386,1.25,63.0,413680.0
1387,,,
1388,4.401,194.0,171618.0
1389,,,
1390,,,
1391,4.04,225.0,38333.0
1392,,,
1393,,,
1394,0.32299999999999995,14.0,90642.0
1395,7.034,225.0,22116.0
1396,5.394,113.0,31234.0
1397,6.722,14.0,26337.0
1398,,,
1399,1.248,9.0,31194.0
1400,,,
1401,4.413,14.0,23048.0
1402,5.052,62.0,77543.0
1403,,,
1404,4.379,113.0,18114.0
1405,3.341,129.0,20129.0
1406,3.969,225.0,38335.0
1407,,,
1408,,,
1409,3.1430000000000002,12.0,405117.0
1410,,,
1411,,,
1412,4.95,14.0,152065.0
1413,1.291,62.0,152518.0
1414,,,
1415,5.537000000000001,60.0,158901.0
1416,1.64,230.0,17056.0
1417,6.655,15.0,416879.0
1418,,,
1419,3.2489999999999997,62.0,88607.0
1420,,,
1421,,,
1422,,,
1423,,,
1424,3.2030000000000003,31.0,79703.0
1425,2.435,139.0,154175.0
1426,4.159,225.0,38332.0
1427,4.811,152.0,83398.0
1428,,,
1429,1.909,225.0,109259.0
1430,2.099,229.0,73409.0
1431,,,
1432,,,
1433,,,
1434,,,
1435,,,
1436,,,
1437,0.560999999999999,146.0,20424.0
1438,,,
1439,,,
1440,1.181,160.0,413739.0
1441,,,
1442,1.176,14.0,89018.0
1443,1.9769999999999999,87.0,157015.0
1444,,,
1445,,,
1446,6.2379999999999995,9.0,71366.0
1447,7.4110000000000005,74.0,33507.0
1448,3.445,164.0,163553.0
1449,,,
1450,5.2,181.0,22014.0
1451,3.659,167.0,23806.0
1452,,,
1453,3.486,129.0,78059.0
1454,4.038,15.0,24334.0
1455,,,
1456,6.175,15.0,9668.0
1457,,,
1458,,,
1459,1.245,31.0,90459.0
1460,2.99,14.0,67538.0
1461,3.3960000000000004,167.0,418494.0
1462,4.333,62.0,93070.0
1463,,,
1464,,,
1465,1.1740000000000002,40.0,402924.0
1466,,,
1467,3.917,11.0,89603.0
1468,,,
1469,4.9319999999999995,8.0,39392.0
1470,0.523000000000001,14.0,413921.0
1471,,,
1472,3.661,7.0,18314.0
1473,,,
1474,,,
1475,,,
1476,6.3,15.0,16901.0
1477,2.988,7.0,76314.0
1478,,,
1479,,,
1480,,,
1481,0.591,121.0,61693.0
1482,6.522,15.0,162785.0
1483,,,
1484,,,
1485,,,
1486,6.087000000000001,227.0,14368.0
1487,4.497,148.0,62333.0
1488,4.41,33.0,84562.0
1489,0.353,225.0,202868.0
1490,5.835,4.0,166609.0
1491,5.111000000000001,33.0,4335.0
1492,3.04,15.0,9840.0
1493,5.242000000000001,62.0,15691.0
1494,5.81,13.0,31283.0
1495,,,
1496,1.2930000000000001,31.0,2780.0
1497,2.1959999999999997,72.0,77275.0
1498,3.188,62.0,88600.0
1499,,,
1500,6.292000000000001,2.0,90774.0
1501,3.6689999999999996,62.0,39464.0
1502,3.148,14.0,152284.0
1503,,,
1504,,,
1505,3.1460000000000004,140.0,68808.0
1506,,,
1507,2.8489999999999998,164.0,163554.0
1508,4.638999999999999,167.0,467.0
1509,0.5429999999999999,161.0,33581.0
1510,4.082,15.0,39211.0
1511,6.126,15.0,154899.0
1512,,,
1513,4.479,4.0,924.0
1514,1.806,4.0,83933.0
1515,5.881,152.0,77519.0
1516,,,
1517,,,
1518,,,
1519,5.056,62.0,31106.0
1520,,,
1521,3.182,62.0,87083.0
1522,,,
1523,7.68,14.0,81679.0
1524,3.259,62.0,87081.0
1525,4.284,166.0,30974.0
1526,3.693,40.0,20477.0
1527,,,
1528,3.9930000000000003,57.0,28355.0
1529,2.456,129.0,81535.0
1530,2.311,129.0,81857.0
1531,,,
1532,4.257,148.0,72215.0
1533,2.675,15.0,39646.0
1534,6.039,230.0,27008.0
1535,8.259,166.0,41801.0
1536,,,
1537,,,
1538,,,
1539,,,
1540,,,
1541,2.08,139.0,74193.0
1542,,,
1543,,,
1544,5.381,62.0,172346.0
1545,3.778,11.0,89602.0
1546,4.942,113.0,31308.0
1547,,,
1548,,,
1549,,,
1550,,,
1551,,,
1552,,,
1553,4.167,164.0,109425.0
1554,,,
1555,,,
1556,,,
1557,7.944,225.0,6027.0
1558,8.664,163.0,150334.0
1559,,,
1560,5.4910000000000005,14.0,74773.0
1561,5.8870000000000005,62.0,63179.0
1562,,,
1563,1.4980000000000002,40.0,71302.0
1564,5.602,176.0,24446.0
1565,8.99,14.0,280906.0
1566,3.08,186.0,150459.0
1567,,,
1568,4.09,161.0,36070.0
1569,3.568,225.0,261453.0
1570,1.905,62.0,10071.0
1571,2.039,63.0,60955.0
1572,,,
1573,1.568,129.0,15530.0
1574,2.3480000000000003,146.0,56431.0
1575,4.77,8.0,65763.0
1576,4.098,62.0,952.0
1577,,,
1578,,,
1579,3.236,62.0,73185.0
1580,0.35100000000000003,14.0,97487.0
1581,1.601,63.0,104237.0
1582,,,
1583,,,
1584,3.062,13.0,92615.0
1585,3.109,225.0,109158.0
1586,6.894,164.0,9004.0
1587,5.692,113.0,23233.0
1588,3.9989999999999997,12.0,80110.0
1589,,,
1590,,,
1591,,,
1592,5.727,152.0,77518.0
1593,3.2230000000000003,62.0,39534.0
1594,,,
1595,,,
1596,,,
1597,,,
1598,4.361000000000001,14.0,69192.0
1599,4.123,9.0,16160.0
1600,1.811,15.0,63623.0
1601,,,
1602,,,
1603,5.78,225.0,22113.0
1604,4.048,225.0,150862.0
1605,4.328,148.0,153137.0
1606,4.436,15.0,81450.0
1607,5.358,176.0,93133.0
1608,4.272,2.0,39397.0
1609,,,
1610,,,
1611,,,
1612,,,
1613,1.652,127.0,62611.0
1614,,,
1615,1.579,7.0,417945.0
1616,,,
1617,8.523,230.0,9923.0
1618,,,
1619,,,
1620,,,
1621,6.091,14.0,63181.0
1622,2.6889999999999996,167.0,81467.0
1623,,,
1624,,,
1625,,,
1626,,,
1627,,,
1628,,,
1629,,,
1630,,,
1631,,,
1632,,,
1633,,,
1634,2.557,167.0,20776.0
1635,,,
1636,3.253,60.0,419450.0
1637,4.444,33.0,72098.0
1638,5.343999999999999,15.0,9672.0
1639,,,
1640,,,
1641,3.093,11.0,18149.0
1642,3.301,146.0,71488.0
1643,6.059,159.0,14364.0
1644,,,
1645,6.101,19.0,93602.0
1646,3.654,5.0,55416.0
1647,3.1430000000000002,140.0,69722.0
1648,,,
1649,,,
1650,2.043,225.0,109260.0
1651,2.401,229.0,83419.0
1652,5.729,159.0,62981.0
1653,2.748,14.0,27923.0
1654,,,
1655,,,
1656,3.858,15.0,1042.0
1657,,,
1658,5.853,62.0,23884.0
1659,,,
1660,3.113,148.0,23833.0
1661,1.79,14.0,245493.0
1662,4.913,15.0,60105.0
1663,5.202000000000001,15.0,6267.0
1664,,,
1665,,,
1666,1.242,121.0,66776.0
1667,,,
1668,4.372,150.0,409728.0
1669,2.301,12.0,65699.0
1670,,,
1671,6.905,4.0,415817.0
1672,,,
1673,,,
1674,7.519,155.0,77277.0
1675,3.5589999999999997,194.0,159390.0
1676,5.869,15.0,87663.0
1677,,,
1678,,,
1679,,,
1680,,,
1681,,,
1682,4.327,14.0,83395.0
1683,6.49,14.0,20573.0
1684,,,
1685,,,
1686,0.8590000000000001,194.0,161079.0
1687,2.9610000000000003,160.0,384.0
1688,5.896,180.0,44093.0
1689,3.7489999999999997,12.0,32602.0
1690,6.152,154.0,83849.0
1691,3.051,113.0,89931.0
1692,1.187,227.0,246501.0
1693,4.965,8.0,86172.0
1694,6.018,92.0,9327.0
1695,5.843999999999999,136.0,9160.0
1696,2.6319999999999997,129.0,32743.0
1697,4.2,167.0,18028.0
1698,,,
1699,,,
1700,,,
1701,1.052,72.0,60617.0
1702,4.31,141.0,61683.0
1703,,,
1704,3.154,166.0,60848.0
1705,2.714,129.0,41323.0
1706,,,
1707,3.8310000000000004,166.0,15160.0
1708,1.27,156.0,15298.0
1709,,,
1710,1.1520000000000001,72.0,40426.0
1711,0.584,66.0,41166.0
1712,,,
1713,,,
1714,1.963,2.0,67559.0
1715,6.557,152.0,200721.0
1716,0.5589999999999999,163.0,71971.0
1717,7.556,14.0,73472.0
1718,5.3870000000000005,113.0,73521.0
1719,1.014,166.0,72557.0
1720,2.068,57.0,2238.0
1721,,,
1722,3.2939999999999996,167.0,75254.0
1723,3.773,14.0,75557.0
1724,5.921,96.0,75651.0
1725,4.3660000000000005,15.0,56862.0
1726,,,
1727,2.318,166.0,80717.0
1728,2.479,166.0,81400.0
1729,2.542,166.0,81402.0
1730,4.845,12.0,82504.0
1731,0.789,63.0,82560.0
1732,0.392,63.0,82561.0
1733,0.654,129.0,85777.0
1734,0.994000000000001,129.0,85778.0
1735,5.071000000000001,12.0,151123.0
1736,0.40299999999999997,164.0,100065.0
1737,5.412000000000001,15.0,74553.0
1738,2.215,63.0,202178.0
1739,5.178,5.0,203131.0
1740,0.557,62.0,172005.0
1741,5.584,194.0,38126.0
1742,1.528,129.0,41709.0
1743,1.087,129.0,41797.0
1744,1.63,88.0,280086.0
1745,4.851,129.0,76427.0
1746,,,
1747,3.335,33.0,280225.0
1748,2.57,2.0,280293.0
1749,1.854,4.0,90152.0
1750,2.483,162.0,280576.0
1751,1.7919999999999998,132.0,280644.0
1752,4.898,62.0,21013.0
1753,,,
1754,2.504,186.0,24261.0
1755,1.305,5.0,91754.0
1756,2.173,139.0,93492.0
1757,0.594,63.0,280701.0
1758,2.244,63.0,280844.0
1759,0.8690000000000001,216.0,77948.0
1760,2.471,166.0,281067.0
1761,2.031,123.0,93677.0
1762,0.5919999999999991,139.0,58108.0
1763,0.878,176.0,281259.0
1764,5.113,12.0,412249.0
1765,2.3040000000000003,14.0,412766.0
1766,0.436,125.0,412794.0
1767,2.9360000000000004,186.0,245309.0
1768,3.563,62.0,281318.0
1769,1.045,88.0,281321.0
1770,2.8139999999999996,2.0,281357.0
1771,1.546,63.0,281443.0
1772,1.554,63.0,281445.0
1773,,,
1774,1.6480000000000001,12.0,412158.0
1775,2.231,173.0,412445.0
1776,0.782,221.0,56968.0
1777,,,
1778,,,
1779,4.953,62.0,412407.0
1780,,,
1781,3.056,225.0,172407.0
1782,2.68,2.0,158.0
1783,2.2880000000000003,11.0,1995.0
1784,0.36200000000000004,14.0,2021.0
1785,5.984,20.0,2034.0
1786,1.7080000000000002,2.0,2240.0
1787,0.787,60.0,2331.0
1788,2.3480000000000003,194.0,2450.0
1789,0.773,62.0,2453.0
1790,2.123,36.0,2511.0
1791,1.156,15.0,2565.0
1792,,,
1793,5.502999999999999,4.0,2874.0
1794,4.999,67.0,4051.0
1795,6.044,33.0,202603.0
1796,,,
1797,5.6,155.0,6175.0
1798,,,
1799,,,
1800,,,
1801,0.42200000000000004,62.0,419.0
1802,0.373,61.0,431.0
1803,0.287,61.0,432.0
1804,,,
1805,,,
1806,,,
1807,8.672,62.0,9842.0
1808,5.685,166.0,9902.0
1809,1.294,140.0,9903.0
1810,1.665,140.0,9904.0
1811,1.8530000000000002,140.0,9905.0
1812,0.674,63.0,10010.0
1813,0.7340000000000001,121.0,10040.0
1814,2.616,13.0,10320.0
1815,4.316,62.0,10334.0
1816,0.53,194.0,10459.0
1817,,,
1818,0.364,62.0,12146.0
1819,0.3,164.0,12151.0
1820,0.7659999999999999,129.0,12156.0
1821,0.40299999999999997,194.0,12157.0
1822,0.937,194.0,12158.0
1823,1.065,194.0,12160.0
1824,0.657,194.0,12161.0
1825,1.349,166.0,12163.0
1826,1.09,19.0,14009.0
1827,1.17,19.0,14010.0
1828,0.6990000000000001,19.0,14030.0
1829,,,
1830,0.7140000000000001,36.0,14093.0
1831,0.8029999999999999,36.0,14095.0
1832,3.272,19.0,14194.0
1833,3.245,92.0,14195.0
1834,2.068,13.0,15005.0
1835,1.092,13.0,15006.0
1836,1.354,63.0,15096.0
1837,,,
1838,1.703,87.0,15100.0
1839,1.921,136.0,15113.0
1840,1.5759999999999998,63.0,15116.0
1841,1.1640000000000001,62.0,15151.0
1842,3.7039999999999997,166.0,15159.0
1843,3.846,166.0,15161.0
1844,3.737,166.0,15162.0
1845,3.887,166.0,15164.0
1846,0.635,221.0,15169.0
1847,0.557,221.0,15170.0
1848,3.593,129.0,15301.0
1849,,,
1850,4.422,11.0,15383.0
1851,0.401,12.0,863.0
1852,1.4409999999999998,15.0,15494.0
1853,3.748,2.0,15500.0
1854,1.21,166.0,15511.0
1855,1.189,63.0,15584.0
1856,1.755,139.0,16063.0
1857,,,
1858,0.9390000000000001,14.0,16223.0
1859,5.197,59.0,1037.0
1860,4.6819999999999995,62.0,16237.0
1861,0.7120000000000001,15.0,16358.0
1862,1.0759999999999998,113.0,16359.0
1863,5.888,167.0,16525.0
1864,2.622,217.0,16571.0
1865,2.835,63.0,16618.0
1866,5.371,166.0,16663.0
1867,6.37,63.0,16759.0
1868,0.821,216.0,16790.0
1869,1.9709999999999999,199.0,16927.0
1870,2.517,122.0,16951.0
1871,3.16,122.0,16952.0
1872,,,
1873,2.522,141.0,17021.0
1874,7.044,15.0,18019.0
1875,7.531000000000001,15.0,18020.0
1876,4.253,19.0,18030.0
1877,1.798,14.0,1031.0
1878,7.685,136.0,18147.0
1879,4.341,136.0,18313.0
1880,4.563,221.0,18320.0
1881,1.5719999999999998,167.0,19005.0
1882,1.224,71.0,19007.0
1883,3.0580000000000003,62.0,19019.0
1884,5.9670000000000005,121.0,19023.0
1885,,,
1886,,,
1887,2.906,139.0,19075.0
1888,5.0360000000000005,139.0,19077.0
1889,5.667000000000001,139.0,19078.0
1890,,,
1891,,,
1892,0.8340000000000011,92.0,1079.0
1893,5.297000000000001,14.0,16049.0
1894,2.148,186.0,15325.0
1895,3.295,15.0,493.0
1896,0.7809999999999999,63.0,1153.0
1897,4.081,227.0,1457.0
1898,,,
1899,3.9560000000000004,141.0,2506.0
1900,,,
1901,5.546,20.0,15321.0
1902,3.56,194.0,31960.0
1903,5.722,14.0,1614.0
1904,,,
1905,,,
1906,1.9269999999999998,12.0,1238.0
1907,,,
1908,0.7859999999999999,36.0,1264.0
1909,,,
1910,0.654,160.0,15148.0
1911,2.785,31.0,20031.0
1912,0.504,55.0,20081.0
1913,7.724,12.0,20103.0
1914,0.17,221.0,20240.0
1915,4.277,13.0,20263.0
1916,3.9,60.0,20364.0
1917,3.19,87.0,20452.0
1918,0.33,164.0,20459.0
1919,6.0089999999999995,11.0,20524.0
1920,6.597,123.0,20572.0
1921,3.197,69.0,20578.0
1922,3.16,139.0,20579.0
1923,2.947,139.0,20582.0
1924,1.8159999999999998,194.0,21010.0
1925,5.187,139.0,21054.0
1926,6.752999999999999,12.0,1384.0
1927,5.528,166.0,22216.0
1928,0.426,221.0,152052.0
1929,0.909,62.0,172216.0
1930,2.096,2.0,23039.0
1931,3.5439999999999996,140.0,1449.0
1932,,,
1933,1.675,164.0,23213.0
1934,,,
1935,,,
1936,0.446,63.0,23254.0
1937,,,
1938,1.383,62.0,23286.0
1939,3.115,11.0,23316.0
1940,1.546,164.0,23326.0
1941,3.012,198.0,23327.0
1942,6.843,136.0,23406.0
1943,2.88,33.0,23502.0
1944,3.792,14.0,23511.0
1945,,,
1946,0.703,12.0,23618.0
1947,4.387,216.0,23744.0
1948,3.455,92.0,23783.0
1949,1.5819999999999999,164.0,1528.0
1950,6.763,164.0,24026.0
1951,1.148,152.0,24062.0
1952,3.1289999999999996,14.0,24099.0
1953,2.2119999999999997,227.0,157770.0
1954,1.93,66.0,24386.0
1955,,,
1956,,,
1957,6.329,82.0,24511.0
1958,4.515,82.0,24512.0
1959,,,
1960,,,
1961,,,
1962,1.31,186.0,24923.0
1963,,,
1964,,,
1965,2.128,71.0,25528.0
1966,2.0180000000000002,71.0,25529.0
1967,0.39,194.0,25550.0
1968,,,
1969,6.74,164.0,25598.0
1970,0.441,14.0,25605.0
1971,,,
1972,2.116,82.0,25635.0
1973,2.307,82.0,25636.0
1974,1.7819999999999998,82.0,25639.0
1975,1.834,82.0,25640.0
1976,1.305,82.0,25641.0
1977,1.8630000000000002,139.0,40158.0
1978,5.297000000000001,33.0,25704.0
1979,,,
1980,2.07,148.0,26163.0
1981,,,
1982,1.325,71.0,26258.0
1983,1.324,71.0,26259.0
1984,0.574,189.0,26262.0
1985,0.982,194.0,26284.0
1986,0.857,194.0,26285.0
1987,0.9620000000000011,194.0,26286.0
1988,0.653,194.0,26287.0
1989,0.9,194.0,26288.0
1990,3.5580000000000003,148.0,26297.0
1991,0.5579999999999999,14.0,26472.0
1992,0.534,14.0,26473.0
1993,6.443,164.0,26633.0
1994,0.996,129.0,26654.0
1995,0.765,62.0,26671.0
1996,1.69,189.0,26867.0
1997,0.754,194.0,26879.0
1998,0.8740000000000001,194.0,26882.0
1999,3.948,166.0,27001.0
2000,4.274,166.0,27002.0
2001,4.012,194.0,27100.0
2002,2.0669999999999997,229.0,202200.0
2003,3.6910000000000003,166.0,27331.0
2004,3.697,166.0,27332.0
2005,3.755,166.0,27335.0
2006,3.113,194.0,27337.0
2007,1.979,164.0,27486.0
2008,3.53,164.0,27496.0
2009,4.986000000000001,55.0,27536.0
2010,3.886,139.0,27537.0
