,material_id,full_formula,pretty_formula,LOG ,LOG Prob,DT ,DT Prob,RF ,RF Prob,GB ,GB Prob
18801,mp-1190779,Hg8N8Cl8,HgNCl,1.0,0.9999776787025323,1.0,0.9468085106382979,1.0,0.9116161604069707,1.0,0.9555723866192077
18804,mp-1190785,Cs2Dy4Cu6S10,CsDy2Cu3S5,0.0,0.05655430721255803,1.0,0.7333333333333333,1.0,0.5057565303101853,1.0,0.6095884942948729
18809,mp-1190824,C4N16Cl4,CN4Cl,1.0,0.8014474362969499,1.0,0.9539748953974896,1.0,0.7974344954736998,1.0,0.9618526475398803
18810,mp-1190827,Ba8Co4Ge8O28,Ba2CoGe2O7,1.0,0.8062063096728941,1.0,0.9215686274509803,1.0,0.7859835666242154,1.0,0.6883761750350882
18811,mp-1190834,Sr4Nd4Cu4S12,SrNdCuS3,0.0,0.30577827682134906,1.0,0.7714285714285715,1.0,0.6749386368818171,1.0,0.7669423754260887
18817,mp-1190864,Ba1Au2S4O16,BaAu2(SO4)4,1.0,0.9993418771714467,1.0,0.9782608695652174,1.0,0.7782925117771239,1.0,0.9409372520007525
18819,mp-1190882,Li2Lu2W4O16,LiLu(WO4)2,1.0,0.9999903096355048,1.0,0.9782608695652174,1.0,0.8500113503943674,1.0,0.9711731256976334
18822,mp-1190897,Co4B16O28,CoB4O7,1.0,0.6709454991140937,1.0,0.896551724137931,1.0,0.7880551108936926,1.0,0.7934617823917891
18823,mp-1190898,Bi7O5F11,Bi7O5F11,1.0,0.999556564171046,1.0,0.9468085106382979,1.0,0.7571447551828208,1.0,0.6576864512705869
18824,mp-1190900,Ba2Zn4Si4O14,BaZn2Si2O7,1.0,0.6189943045234895,1.0,0.946236559139785,1.0,0.9424383699660089,1.0,0.9797459420636473
18830,mp-1190916,Ag2Te3Mo3O16,Ag2Te3Mo3O16,0.0,0.36013074865024364,1.0,0.7777777777777778,1.0,0.7193476224078222,1.0,0.8273753752305384
18833,mp-1190940,Li4C8N12,LiC2N3,1.0,0.9999967474991406,1.0,0.9879518072289156,1.0,0.9325619535614799,1.0,0.9735268684253061
18836,mp-1190952,Tb8P8S8,TbPS,1.0,0.933028536689496,1.0,0.9468085106382979,1.0,0.7160877894096939,1.0,0.942385068698404
18840,mp-1190968,Y6Ta2O14,Y3TaO7,1.0,0.9999909127504221,1.0,1.0,1.0,0.9347549719945892,1.0,0.9950696245333679
18841,mp-1190974,Si4Ag8S12,SiAg2S3,1.0,0.8284133585450857,1.0,0.7714285714285715,1.0,0.5616946049977688,1.0,0.7824192013685498
18843,mp-1190994,Nd8H8O8,NdHO,1.0,0.9999919705106527,1.0,0.9047619047619048,1.0,0.6307356000386849,1.0,0.8482224403848398
18846,mp-1190998,Pr8P8S8,PrPS,1.0,0.9669810359721028,1.0,0.9468085106382979,1.0,0.8005422987889925,1.0,0.9344030904298564
18850,mp-1191022,Cs2Y2Mo4O16,CsY(MoO4)2,1.0,0.9996878537613417,1.0,0.8333333333333334,1.0,0.518806569573691,1.0,0.7947115799366946
18851,mp-1191023,Bi3Te4Cl5O10,Bi3Te4(ClO2)5,1.0,0.9980303596786382,1.0,0.7333333333333333,1.0,0.911163823453504,1.0,0.9421960898948694
18852,mp-1191026,Y8P8S8,YPS,1.0,0.5376877583806761,1.0,0.6231884057971014,1.0,0.7238166571476344,1.0,0.9101332559188041
18861,mp-1191085,Li2Y2W4O16,LiY(WO4)2,1.0,0.9999308378279385,1.0,1.0,1.0,0.8653425025691469,1.0,0.9701875695874599
18864,mp-1191101,K4Mg4B4O12,KMgBO3,1.0,0.6337314548324174,1.0,0.9539748953974896,1.0,0.7980815383303487,1.0,0.8537589700607165
18865,mp-1191117,Gd6Sb2O14,Gd3SbO7,1.0,0.979899851018377,1.0,0.9468085106382979,1.0,0.9328473324475446,1.0,0.9850391430098138
18869,mp-1191141,Sr3Li6Si3O12,SrLi2SiO4,1.0,0.9502837890343013,1.0,0.6231884057971014,1.0,0.7582081401669066,1.0,0.7947668814026317
18873,mp-1191180,La6Be2Bi2S14,La3BeBiS7,1.0,0.6835306331718974,1.0,0.7583333333333333,1.0,0.6052615034164259,1.0,0.7951818931472866
18874,mp-1191189,Cd4Sb4O14,Cd2Sb2O7,1.0,0.9999991832106195,1.0,1.0,1.0,0.9377478830042614,1.0,0.9372005231633959
18876,mp-1191202,Co8Sb8S8,CoSbS,1.0,0.9970748356120167,1.0,0.896551724137931,1.0,0.674602987626578,1.0,0.9090236380268693
18880,mp-1191215,La6In2Fe2S14,La3InFeS7,0.0,0.010814182514674362,1.0,0.7714285714285715,1.0,0.732321740857507,1.0,0.6951967180125325
18881,mp-1191216,Cs8Fe4O10,Cs4Fe2O5,1.0,0.9505395974895007,1.0,0.9468085106382979,1.0,0.6453790343527066,1.0,0.7063612290853044
18882,mp-1191223,Sn2Sb8S14,SnSb4S7,1.0,0.9875597196450578,1.0,0.9468085106382979,1.0,0.8991424068908442,1.0,0.9835749832762215
18883,mp-1191234,Ba2Al8Se14,BaAl4Se7,1.0,0.9714887520243876,1.0,0.9782608695652174,1.0,0.7584201708335536,1.0,0.9222895668662882
18885,mp-1191245,Lu6H18,LuH3,1.0,0.9999264599657559,1.0,0.7583333333333333,1.0,0.7081558022674624,1.0,0.6439739121416822
18886,mp-1191252,La4P4O16,LaPO4,1.0,0.999916114181886,1.0,0.9782608695652174,1.0,0.8798844863610443,1.0,0.9697264232192508
18887,mp-1191256,Ca10Cd5As10,Ca2CdAs2,0.0,0.2292938194489351,1.0,0.7333333333333333,1.0,0.5753415695226591,1.0,0.757640131065515
18888,mp-1191266,Bi4I4O16,BiIO4,1.0,0.9870385660696783,1.0,0.946236559139785,1.0,0.9379717858226886,1.0,0.9580859939147766
18889,mp-1191267,Ag4Cl4O16,AgClO4,1.0,0.8661617632145873,1.0,0.9539748953974896,1.0,0.7890518169003959,1.0,0.8841451904405808
18890,mp-1191290,Hg4S2N4Cl8O6,Hg2SN2Cl4O3,1.0,0.9576294338251345,1.0,0.7333333333333333,1.0,0.7156620167845489,1.0,0.8076653305820404
18891,mp-1191291,Hg4S2Br8N4O6,Hg2SBr4N2O3,0.0,0.48736563826788176,1.0,0.7333333333333333,1.0,0.6736712112040836,1.0,0.6962829254048195
18892,mp-1191299,Xe4N4O12F4,XeNO3F,0.0,0.27111045760389724,1.0,0.7333333333333333,1.0,0.7627969704595488,1.0,0.6239898498565996
18894,mp-1191317,Sr4Co2Ge4O14,Sr2CoGe2O7,1.0,0.5247957732809104,1.0,0.9215686274509803,1.0,0.7853104224766726,1.0,0.5722767979548554
18896,mp-1191320,Mn4Se4O16,MnSeO4,1.0,0.8715420843645634,1.0,0.9539748953974896,1.0,0.5778519521529559,1.0,0.897564095519933
18897,mp-1191326,In4Te4Br4O12,InTeBrO3,1.0,0.9998987064978725,1.0,0.7333333333333333,1.0,0.805717521562562,1.0,0.7102353860071575
18898,mp-1191329,Tm4C4O16,TmCO4,0.0,0.018955566422686053,1.0,0.9696969696969697,1.0,0.8052967289769957,1.0,0.7951460740016759
18900,mp-1191333,Zn4Mo2Se2O14,Zn2MoSeO7,0.0,0.37410510132897,1.0,0.9539748953974896,1.0,0.8475498323216266,1.0,0.8281024123311854
18901,mp-1191338,Tl4Hg4As4S12,TlHgAsS3,1.0,0.9973578078927076,1.0,0.946236559139785,1.0,0.9405503886846042,1.0,0.9752358596192077
18905,mp-1191360,Ba6Sm2In2S12,Ba3SmInS6,1.0,0.9999999205079372,1.0,0.7583333333333333,1.0,0.7489871338622863,1.0,0.9645013064611141
18908,mp-1191365,Gd8P8S8,GdPS,0.0,0.2577638161789246,1.0,0.9468085106382979,1.0,0.7586187856623028,1.0,0.8578241432126724
18909,mp-1191371,Tm4Cr4B16,TmCrB4,1.0,0.9999992453184376,1.0,0.9772727272727273,1.0,0.8054509463729208,1.0,0.877475770754868
18910,mp-1191377,Na4W4O15,Na4W4O15,0.0,0.3052140429932331,1.0,0.8333333333333334,1.0,0.720465308461729,1.0,0.6556176539167963
18911,mp-1191378,Tb6Sb2O14,Tb3SbO7,1.0,0.9999930145581419,1.0,0.9468085106382979,1.0,0.9251979979668279,1.0,0.9948855472693551
18912,mp-1191380,Fe4B16O28,FeB4O7,1.0,0.9916522467357526,1.0,0.896551724137931,1.0,0.7680252766470607,1.0,0.7062841630666743
18913,mp-1191386,Ba4Co4As8O28,BaCoAs2O7,1.0,0.9049158653666053,1.0,0.9468085106382979,1.0,0.8496281341953451,1.0,0.8261148057822412
18914,mp-1191389,Pr4V4O16,PrVO4,1.0,0.9765213452735446,1.0,0.7583333333333333,1.0,0.7672862463162514,1.0,0.7651626229901635
18915,mp-1191402,Gd2Mn2Ge4O14,GdMnGe2O7,0.0,0.14393839460744745,1.0,0.9782608695652174,1.0,0.8612150376051279,1.0,0.8734023206465213
18916,mp-1191408,Ho4C4O16,HoCO4,0.0,0.09397294266818472,1.0,0.7583333333333333,1.0,0.6907396247504383,1.0,0.6680990483129808
18918,mp-1191444,Ba1Nb6O17,BaNb6O17,0.0,0.4434318936828052,1.0,1.0,1.0,0.7250553757302639,1.0,0.6450582284291343
18919,mp-1191459,K2Zn2B6O12,KZn(BO2)3,1.0,0.9996006941928484,1.0,0.6231884057971014,1.0,0.6663420763399773,1.0,0.7738050447372806
18923,mp-1191492,La8P8S8,LaPS,1.0,0.969095330305439,1.0,0.9468085106382979,1.0,0.8909156438994276,1.0,0.9827450962453357
18924,mp-1191502,V2In2Se4O16,VIn(SeO4)2,0.0,0.14846344223578248,1.0,0.9539748953974896,1.0,0.7939865947655197,1.0,0.6141978978700128
18925,mp-1191513,Na6Sc2B4O12,Na3Sc(BO3)2,1.0,0.9860116462060438,1.0,0.9879518072289156,1.0,0.8514777010313566,1.0,0.8897496670327275
18926,mp-1191543,Ho4Cr4B16,HoCrB4,1.0,0.9999963901965749,1.0,0.9772727272727273,1.0,0.8290468307917476,1.0,0.878161197646456
18927,mp-1191549,Zr2S4O18,ZrS2O9,0.0,0.46909383976631025,1.0,0.7777777777777778,1.0,0.542974327387912,1.0,0.9131981677794055
18928,mp-1191554,Cs4Rb4C8,CsRbC2,1.0,0.9999999925800134,1.0,0.7714285714285715,1.0,0.7605384521037983,1.0,0.9183259499664765
18929,mp-1191565,Sm8P8S8,SmPS,1.0,0.9633901893042421,1.0,0.9468085106382979,1.0,0.7634103362360964,1.0,0.9537200041885024
18931,mp-1191568,La6Be2Sb2S14,La3BeSbS7,0.0,0.07788642930648547,1.0,0.7583333333333333,1.0,0.5994544390474108,1.0,0.623051557972306
18934,mp-1191596,Er8P8S8,ErPS,1.0,0.9960428858290699,1.0,0.946236559139785,1.0,0.8322460405517783,1.0,0.9825961567033767
18938,mp-1191613,As8S16,AsS2,1.0,0.9352885035528017,1.0,0.9539748953974896,1.0,0.9003371083091151,1.0,0.9718538036175528
18940,mp-1191616,Mn4Se4O16,MnSeO4,0.0,0.044592961709497066,1.0,0.9539748953974896,1.0,0.7921941400914466,1.0,0.772910135811511
18944,mp-1191636,Cs4Cd4B4O12,CsCdBO3,0.0,0.08107380805035125,1.0,0.9468085106382979,1.0,0.834135261776872,1.0,0.9059238364555993
18950,mp-1191667,Nd8P8S8,NdPS,1.0,0.9389712626124317,1.0,0.9468085106382979,1.0,0.7558966662803575,1.0,0.9676061626215613
18952,mp-1191677,Co2Br4N12O4,CoBr2(N3O)2,0.0,0.11128398438633387,1.0,0.75,1.0,0.5640595128900007,1.0,0.7542632615783396
18953,mp-1191678,K6Na2Mn2Cl12,K3NaMnCl6,0.0,0.2528272225348438,1.0,0.6231884057971014,1.0,0.544244694735096,1.0,0.7999745594937746
18955,mp-1191693,Y4C4O16,YCO4,0.0,0.013174773926414866,1.0,1.0,1.0,0.6804747084645371,1.0,0.6008366003719666
18956,mp-1191696,Li2Cr2Mo4O16,LiCr(MoO4)2,1.0,0.610264683635355,1.0,0.8709677419354839,1.0,0.6009240439371969,1.0,0.5872075813472408
18957,mp-1191720,Tl4Ag4Te4O12,TlAgTeO3,1.0,0.8197156935688441,1.0,0.9468085106382979,1.0,0.9055024665259827,1.0,0.9801279251776481
18958,mp-1191729,Li2Ho2W4O16,LiHo(WO4)2,1.0,0.999879971296502,1.0,1.0,1.0,0.8490344287845777,1.0,0.9763277010036968
18959,mp-1191736,Y6F18,YF3,1.0,0.9999993399361065,1.0,0.7777777777777778,1.0,0.6397986577788768,1.0,0.7651602696779415
18960,mp-1191753,Hg4W4O16,HgWO4,1.0,0.9998693306130327,1.0,0.9468085106382979,1.0,0.9063181937201743,1.0,0.9076200544514924
18961,mp-1191756,Fe4Si4O16,FeSiO4,0.0,0.035594136835107655,1.0,0.9782608695652174,1.0,0.8040243570359606,1.0,0.6059885638872116
18963,mp-1191774,Ba8Si8C8,BaSiC,1.0,0.9999926446551778,1.0,1.0,1.0,0.7669223978688522,1.0,0.9867928853409313
18966,mp-1191802,Mg2C8O12,Mg(C2O3)2,1.0,0.9991119711751975,1.0,1.0,1.0,0.7334534493598089,1.0,0.8968666786461911
18968,mp-1191811,Ba2Zn2Te4O14,BaZnTe2O7,0.0,0.06754272083943148,1.0,1.0,1.0,0.805537734107608,1.0,0.9199261603869456
18970,mp-1191826,K4Ba4As4Se12,KBaAsSe3,1.0,0.9680300235932812,1.0,0.7333333333333333,1.0,0.7385097649773678,1.0,0.9296712037418837
18972,mp-1191837,Cs4S4O16,CsSO4,1.0,0.9065402158544262,1.0,0.946236559139785,1.0,0.5887750728305161,1.0,0.6164815031360343
18975,mp-1191858,Tl8Cu2Te2O12,Tl4CuTeO6,1.0,0.9963828680831865,1.0,1.0,1.0,0.7956521353303698,1.0,0.9566814325085732
18976,mp-1191868,C8S4N4O4F4,C2SNOF,1.0,0.9908080463328106,1.0,1.0,1.0,0.7071689121410326,1.0,0.944808664237677
18979,mp-1191890,Gd6Nb2O14,Gd3NbO7,1.0,0.9119242376493748,1.0,0.8709677419354839,1.0,0.8661735671233274,1.0,0.9758955652712029
18986,mp-1191931,Na3Ca1Mg3Al1F14,Na3CaMg3AlF14,1.0,0.9999999404783049,1.0,0.875,1.0,0.7990192643145413,1.0,0.8676700631463744
18989,mp-1191944,S4I2O15,S4I2O15,0.0,0.01063054778480193,1.0,0.946236559139785,1.0,0.7338783434389776,1.0,0.5592908147275247
18990,mp-1191962,Cd4I4Cl4O12,CdIClO3,1.0,0.9999695604186742,1.0,1.0,1.0,0.8370192793456641,1.0,0.97758376744034
18996,mp-1192007,Rb4As4Se12O2,Rb2As2Se6O,1.0,0.5888818975936395,1.0,0.9782608695652174,1.0,0.5994687945979625,1.0,0.6491371266593963
18997,mp-1192011,Sr6Co4O12,Sr3(CoO3)2,1.0,0.9044625178604808,1.0,1.0,1.0,0.7492896331954042,1.0,0.676916617403727
18998,mp-1192018,Mg2N4O16,Mg(NO4)2,0.0,0.24697121214140666,1.0,0.9772727272727273,1.0,0.8122267343747105,1.0,0.5818572887117003
19001,mp-1192032,Na1Sr3Be3B3O9F4,NaSr3Be3B3O9F4,0.0,0.3321548848446726,1.0,0.896551724137931,1.0,0.6422750952909614,1.0,0.5695900077525009
19003,mp-1192039,Nd6Ta2O14,Nd3TaO7,1.0,0.9999859513434423,1.0,1.0,1.0,0.8427127431801341,1.0,0.9843946993411632
19005,mp-1192057,Ag4S4O14,Ag2S2O7,1.0,0.9224528106128186,1.0,0.9539748953974896,1.0,0.5289200362835688,1.0,0.6994673867181892
19006,mp-1192061,Li4Al4H16,LiAlH4,1.0,0.9999913514514754,1.0,0.75,1.0,0.615146585353853,1.0,0.7889944214048394
19008,mp-1192077,Ba8C16,BaC2,1.0,0.9999999916687109,1.0,0.7583333333333333,1.0,0.8463157896291675,1.0,0.9786253871139735
19009,mp-1192080,Nd2Mn3Sb4S12,Nd2Mn3(SbS3)4,0.0,0.0012083213873180492,1.0,0.7333333333333333,1.0,0.7646039846015148,1.0,0.8608306117169838
19011,mp-1192102,Co4Sb4O14,Co2Sb2O7,1.0,0.9999261716504217,1.0,1.0,1.0,0.9100130045136993,1.0,0.9919132001479967
19013,mp-1192111,Li2Er2W4O16,LiEr(WO4)2,1.0,0.9997934426134713,1.0,0.7777777777777778,1.0,0.8534066383220504,1.0,0.9793111058173132
19015,mp-1192126,Zn4Te2Mo2O14,Zn2TeMoO7,1.0,0.6099786211205703,1.0,0.9539748953974896,1.0,0.7538495449540171,1.0,0.8327507281993438
19016,mp-1192129,Tl3V5O14,Tl3V5O14,0.0,0.07921890042807012,1.0,0.9782608695652174,1.0,0.8255281131054197,1.0,0.7533250052915021
19018,mp-1192137,Er4Tl2Cu6S10,Er2TlCu3S5,1.0,0.8314697436059142,1.0,0.7333333333333333,1.0,0.8111615759813948,1.0,0.949491953887375
19019,mp-1192147,Ba8Mn4Ge8O28,Ba2MnGe2O7,0.0,0.49008913292961226,1.0,0.9215686274509803,1.0,0.8053105271977593,1.0,0.5025061513155495
19021,mp-1192153,Li2Dy2W4O16,LiDy(WO4)2,1.0,0.9996491676131914,1.0,0.8709677419354839,1.0,0.8374179648137016,1.0,0.914839569052606
19022,mp-1192180,Tm8P8S8,TmPS,1.0,0.9991344922858261,1.0,0.946236559139785,1.0,0.8874962531869057,1.0,0.9829235223859907
19023,mp-1192181,Au2C8N8O4,AuC4(N2O)2,1.0,0.9974162165939484,1.0,0.75,1.0,0.8727684923970702,1.0,0.9167477725383975
19025,mp-1192184,Dy6Ga2Fe2S14,Dy3GaFeS7,0.0,0.16074876405986818,1.0,0.7714285714285715,1.0,0.8672114279180476,1.0,0.8441427083559822
19026,mp-1192185,Dy8P8S8,DyPS,1.0,0.9854560991505791,1.0,0.9468085106382979,1.0,0.8497946445649153,1.0,0.9882969506191829
19027,mp-1192188,K2Ho2W4O16,KHo(WO4)2,1.0,0.9981061545987304,1.0,0.9047619047619048,1.0,0.8021326543968325,1.0,0.9644642876987157
19029,mp-1192202,Dy4C4O16,DyCO4,0.0,0.05136397680647723,1.0,0.7583333333333333,1.0,0.6489411820558721,1.0,0.6574306098474391
19032,mp-1192209,As6Pb4Br2O12,As3Pb2BrO6,1.0,0.9946848761093248,1.0,0.9468085106382979,1.0,0.9098475077806369,1.0,0.9885349266864556
19036,mp-1192231,Cu4I4O16,CuIO4,1.0,0.5238183402590306,1.0,0.7333333333333333,1.0,0.6171116334221677,1.0,0.6691173107065711
19038,mp-1192243,Sn2P4N4O12,SnP2(NO3)2,1.0,0.9435315635564286,1.0,0.9468085106382979,1.0,0.8602006633540598,1.0,0.8711140404175576
19039,mp-1192249,Mn6Te2P4Pb6O28,Mn3TeP2Pb3O14,0.0,0.09053332752397622,1.0,0.9782608695652174,1.0,0.9355642452660687,1.0,0.9250843711159532
19040,mp-1192255,Sm2Mn3Sb4S12,Sm2Mn3(SbS3)4,0.0,0.0014621089784880572,1.0,0.7333333333333333,1.0,0.7682586959433426,1.0,0.8129324772875167
19046,mp-1192303,Pr2Mn3Sb4S12,Pr2Mn3(SbS3)4,0.0,0.0007069406639224308,1.0,0.7333333333333333,1.0,0.81613301146617,1.0,0.5553569888562055
19049,mp-1192336,Nb6Pb3O18,Nb2PbO6,1.0,0.9998914381517827,1.0,0.9468085106382979,1.0,0.8946850167215498,1.0,0.8886324366499193
19051,mp-1192345,Ag2Bi2W4O16,AgBi(WO4)2,1.0,0.9999812891353574,1.0,1.0,1.0,0.8343574552642277,1.0,0.977419964354263
19052,mp-1192352,K6Pr2P4O16,K3Pr(PO4)2,1.0,0.9748480881816207,1.0,0.7583333333333333,1.0,0.5953600555179444,1.0,0.9575294390927707
19055,mp-1192362,Sr4Gd4Cu4S12,SrGdCuS3,0.0,0.03989455351910377,1.0,0.7333333333333333,1.0,0.6705878472860527,1.0,0.7397867527233086
19057,mp-1192365,Dy12Te12N4,Dy3Te3N,1.0,0.9995381843232384,1.0,0.7333333333333333,1.0,0.5775519894432746,1.0,0.7978904622379923
19059,mp-1192369,Ba2Y2Zn6Ga2O14,BaYZn3GaO7,0.0,0.2969607084700502,1.0,0.9468085106382979,1.0,0.6952823978873746,1.0,0.9112549781646514
19061,mp-1192373,Ba12Al4P12,Ba3AlP3,1.0,0.9999399693188303,1.0,0.7714285714285715,1.0,0.6901764068365825,1.0,0.9524574205576142
19063,mp-1192376,Ba12Al4As12,Ba3AlAs3,1.0,0.9999909231246419,1.0,0.7714285714285715,1.0,0.532821803359671,1.0,0.8026989441941694
19066,mp-1192384,Dy4W4Br4O16,DyWBrO4,1.0,0.9697303484291696,1.0,0.9782608695652174,1.0,0.7542571856254483,1.0,0.8629399330127449
19068,mp-1192391,Rb2Li4Cd2C4O12F2,RbLi2CdC2O6F,1.0,0.5677965215225285,1.0,1.0,1.0,0.6649723885148566,1.0,0.6424203313460308
19069,mp-1192393,Sr14Sn3As12,Sr14(SnAs4)3,1.0,0.9219710619905798,1.0,0.7333333333333333,1.0,0.5488358431592757,1.0,0.8352758448912092
19070,mp-1192395,Hg6Bi4Te4Cl16,Hg3Bi2(TeCl4)2,1.0,0.9984568318173368,1.0,0.7333333333333333,1.0,0.8718095426766187,1.0,0.735450644834812
19076,mp-1192413,Cs2In2Te6O16,CsInTe3O8,1.0,0.9996052806045548,1.0,0.8333333333333334,1.0,0.892270459339151,1.0,0.9223890312884433
19077,mp-1192415,Yb4Tm8S16,Yb(TmS2)2,1.0,0.9966365559673054,1.0,0.9468085106382979,1.0,0.8594775645875309,1.0,0.9810392014920559
19078,mp-1192419,Cs4H4S4O16,CsHSO4,1.0,0.9989291501029003,1.0,0.5714285714285714,1.0,0.5290383637272591,1.0,0.6509430624501253
19079,mp-1192421,B6Pb6O15,B2Pb2O5,1.0,0.8249628090915382,1.0,0.9468085106382979,1.0,0.7908458125908443,1.0,0.9609409802495278
19083,mp-1192445,Yb4Er8Se16,Yb(ErSe2)2,1.0,0.9374367850050969,1.0,0.7333333333333333,1.0,0.7894199690458414,1.0,0.9764212330712126
19085,mp-1192451,Ho4W4Br4O16,HoWBrO4,1.0,0.9672950015410041,1.0,0.9782608695652174,1.0,0.7411321071595698,1.0,0.7178161444150607
19087,mp-1192455,Tm4W4Br4O16,TmWBrO4,1.0,0.9077266390985418,1.0,0.9468085106382979,1.0,0.7743706720832515,1.0,0.8222174554051725
19090,mp-1192486,K6Se4O16,K3(SeO4)2,0.0,0.0002114934076755679,1.0,0.7583333333333333,1.0,0.507560401145961,1.0,0.6812464150888561
19092,mp-1192490,K5Pr4Si4O16F1,K5Pr4Si4O16F,0.0,0.07920440122125863,1.0,0.946236559139785,1.0,0.5262437021770918,1.0,0.5463193544783915
19093,mp-1192492,Na5Tb4Si4O16F1,Na5Tb4Si4O16F,0.0,0.05868262470896897,1.0,0.9468085106382979,1.0,0.5206049896673526,1.0,0.6108280461774181
19094,mp-1192494,Fe8Si4O16,Fe2SiO4,1.0,0.9992180311946497,1.0,0.896551724137931,1.0,0.7216733669085872,1.0,0.9685633812721149
19095,mp-1192501,Ba2Sc2Zn6Ga2O14,BaScZn3GaO7,1.0,0.7117686855509381,1.0,0.896551724137931,1.0,0.7620330469950057,1.0,0.6389068016054269
19096,mp-1192505,Y4W4Br4O16,YWBrO4,1.0,0.8666431856755822,1.0,0.9782608695652174,1.0,0.6360717314381626,1.0,0.6994958332741638
19097,mp-1192509,Cs4Th2As4O16,Cs2Th(AsO4)2,1.0,0.9999944647675213,1.0,0.9782608695652174,1.0,0.851704725200468,1.0,0.9364300586633548
19100,mp-1192524,Na4Th2As4O16,Na2Th(AsO4)2,1.0,0.9994950515491501,1.0,0.9782608695652174,1.0,0.7452446507302415,1.0,0.8210713098048429
19101,mp-1192526,Cs4Ba4P4S16,CsBaPS4,1.0,0.9986726210808785,1.0,0.7714285714285715,1.0,0.6383408407926187,1.0,0.6921010863795709
19102,mp-1192527,Ba8Li4Cd6P12,Ba4Li2(CdP2)3,1.0,0.9984540034594789,1.0,0.7333333333333333,1.0,0.5415976475097665,1.0,0.5103701103473107
19104,mp-1192530,Cs4P4Pb4O16,CsPPbO4,1.0,0.9996823245323515,1.0,0.7583333333333333,1.0,0.8533256295690466,1.0,0.9707104356584285
19105,mp-1192531,K4Cu8Sb4S12,KCu2SbS3,0.0,0.0654000695680506,1.0,0.7333333333333333,1.0,0.6421395834368963,1.0,0.7843559291172953
19107,mp-1192533,Sr12Al4As12,Sr3AlAs3,1.0,0.9996458508841253,1.0,0.6,1.0,0.5782152080246956,1.0,0.9076144958507938
19108,mp-1192534,Mg4V4Ag4O16,MgVAgO4,1.0,0.8665395854907034,1.0,0.896551724137931,1.0,0.7658663857260634,1.0,0.8086056101443783
19109,mp-1192537,Nb6Pb3O18,Nb2PbO6,1.0,0.9404088817470566,1.0,0.9468085106382979,1.0,0.8705232217132394,1.0,0.8690002146574576
19110,mp-1192541,Ho12Te12N4,Ho3Te3N,1.0,0.9996275248029404,1.0,0.7333333333333333,1.0,0.5961675916104552,1.0,0.6896430620873609
19113,mp-1192550,Rb4Ba4P4S16,RbBaPS4,1.0,0.9950101431855553,1.0,0.7583333333333333,1.0,0.7466611721599358,1.0,0.9355548350402468
19114,mp-1192552,K6As6O18,KAsO3,1.0,0.9959316770651716,1.0,0.9782608695652174,1.0,0.7198554978438598,1.0,0.6399541186283013
19115,mp-1192556,Rb2In2Te6O16,RbInTe3O8,1.0,0.9997725733465725,1.0,0.8333333333333334,1.0,0.8884387373009528,1.0,0.9264983602472069
19116,mp-1192557,Ba8Li4Cd6As12,Ba4Li2(CdAs2)3,1.0,0.9947262445544324,1.0,0.7333333333333333,1.0,0.5480902029782712,1.0,0.5037026517320768
19117,mp-1192562,Nd4Mo4O16F4,NdMoO4F,1.0,0.9126573830641194,1.0,0.7777777777777778,1.0,0.586424470956891,1.0,0.665847590037205
19118,mp-1192564,Mg8Ge4Se16,Mg2GeSe4,1.0,0.9998702512891149,1.0,0.696969696969697,1.0,0.9010320537989537,1.0,0.9851469147284289
19119,mp-1192570,Li4Fe4Si4O16,LiFeSiO4,1.0,0.9362445439884568,1.0,0.9879518072289156,1.0,0.5971033472775739,1.0,0.6879130261355842
19120,mp-1192572,Na5Tm4Si4O16F1,Na5Tm4Si4O16F,0.0,0.1823191435544131,1.0,0.9468085106382979,1.0,0.6085759827042071,1.0,0.5145291318808781
19121,mp-1192573,Tb4W4Br4O16,TbWBrO4,1.0,0.9465833109465674,1.0,0.9782608695652174,1.0,0.7554155992466444,1.0,0.6159790927906958
19122,mp-1192576,Er4W4Br4O16,ErWBrO4,1.0,0.9473698090203244,1.0,0.8333333333333334,1.0,0.7951903380233705,1.0,0.6839786844558888
19124,mp-1192578,K2Ca4U1Si4O16,K2Ca4U(SiO4)4,1.0,0.9035234665478488,1.0,0.9782608695652174,1.0,0.6587681495749892,1.0,0.7997401146178802
19126,mp-1192583,Ba4Nd4In4O16,BaNdInO4,1.0,0.999242348739395,1.0,0.9782608695652174,1.0,0.9123556557612482,1.0,0.9278203331472423
19128,mp-1192586,Th4Tl4F20,ThTlF5,1.0,0.9999999576401417,1.0,0.7777777777777778,1.0,0.7661207581192708,1.0,0.9483126464444107
19130,mp-1192590,K4Ba4As4O16,KBaAsO4,1.0,0.9989195844496639,1.0,0.7583333333333333,1.0,0.8305780430418236,1.0,0.9358370984850081
19131,mp-1192595,Ba8Sn4Se16,Ba2SnSe4,1.0,0.9893002446325053,1.0,0.9782608695652174,1.0,0.7969005086577238,1.0,0.9869974231723716
19132,mp-1192600,Tb12Te12N4,Tb3Te3N,1.0,0.998844935860882,1.0,0.7333333333333333,1.0,0.5844570144216411,1.0,0.7466264930163408
19133,mp-1192609,Cs4As4Se12O2,Cs2As2Se6O,1.0,0.6413651042386391,1.0,0.9782608695652174,1.0,0.6997583293913145,1.0,0.9142122679047922
