,material_id,full_formula,band_gap,is_gap_direct,direct_gap,p_ex1_norm,p_ex1_degen,n_ex1_norm,n_ex1_degen,cbm_hybridization,cbm_character_1,cbm_specie_1,cbm_location_1,cbm_score_1,vbm_hybridization,vbm_character_1,vbm_specie_1,vbm_location_1,vbm_score_1
10088,mp-18132,K16Sn4Se16,,,,,,,,3.562264028462069,s,Sn,0.259956;0.25;0.165818,0.07768854193083205,3.0387042846230825,p,Se,0.953493;0.25;0.17309,0.06397495528456397
10089,mp-18341,Er4Pt4F28,,,,,,,,3.004668012592868,d,Pt,0.259456;0.727822;0.543072,0.15219114843160342,2.940520495687674,d,Pt,0.240544;0.727822;0.043072,0.14034037472540745
10090,mp-18383,K12Nb4S16,,,,,,,,2.2503271058505003,d,Nb,0.713558;0.988211;0.75,0.2103220175011568,2.97865836430669,p,S,0.834448;0.051445;0.923928,0.07015819716739871
10091,mp-18396,Rb4Fe4P8O28,,,,,,,,1.773697089635725,d,Fe,0.600453;0.761482;0.758536,0.2432329162436019,3.353487399936605,p,O,0.396012;0.321706;0.99101,0.049421125388716486
10092,mp-18463,Rb4Zn4P4O16,3.7149,0.0,3.7164,0.5,1.0,0.0,1.0,3.64316138865422,s,Zn,0.291265;0.328965;0.908131,0.10076620872176824,3.01153314572156,p,O,0.27347;0.034024;0.518892,0.08417507102936267
10093,mp-1858,Hf8O16,4.227500000000001,0.0,4.4066,0.0,1.0,0.38461538,2.0,2.666322938080719,d,Hf,0.245954;0.035723;0.615568,0.1091781208971441,2.9830298974915967,p,O,0.624314;0.627441;0.289051,0.08423824663717093
10094,mp-18609,K8Se20,,,,,,,,3.504802250375406,p,Se,0.53479;0.227591;0.308403,0.08121111590516451,3.07182402052148,p,Se,0.596593;0.165862;0.656409,0.08111589772277081
10095,mp-18722,Cs8Li4Mn4O16,,,,,,,,1.9539598049937508,d,Mn,0.698563;0.301437;0.607858,0.3370364503461267,2.260449244834232,d,Mn,0.698563;0.301437;0.607858,0.2326512043801401
10096,mp-18772,Na8Mo2N4O4,2.1998999999999995,0.0,2.2654,0.8660254037844386,1.0,0.0,1.0,3.085015607367493,d,Mo,0.15827;0.280201;0.237819,0.16684903494751135,2.0180843582215218,p,N,0.156744;0.543246;0.645861,0.2122115329834232
10097,mp-18903,Sr2Cd1W1O6,3.543,0.0,3.6515,0.8660254037844386,4.0,0.7071067811865476,3.0,1.1838989952854464,d,W,0.0;0.0;0.0,0.7455241579757549,2.0760872609069185,p,O,0.767642;0.767642;0.232358,0.1503513312978781
10098,mp-18962,Sr2Ca1Mo1O6,2.2564,0.0,2.3238,0.0,1.0,0.7071067811865476,3.0,1.0620377150401965,d,Mo,0.0;0.0;0.0,0.7747515601377364,1.8981854638345643,p,O,0.232003;0.232003;0.767997,0.16354960821916584
10099,mp-19125,Na8W2N4O4,1.9544,0.0,2.0167,0.8660254037844386,1.0,0.0,1.0,3.29349385519235,d,W,0.841522;0.718478;0.764942,0.07875216721731049,1.9982453869634318,p,N,0.29842;0.037874;0.358562,0.21400285570000785
10100,mp-19137,K8Mn4Se8O24,3.6409,0.0,3.8364,0.7071067811865476,3.0,0.4402534783751025,6.0,2.7499522574897632,p,Se,0.628356;0.628356;0.628356,0.14240612889315502,1.8540685180785208,d,Mn,0.0;0.0;0.0,0.4440383532349204
10101,mp-19164,Ba1Dy2Co1O5,1.3935000000000004,0.0,2.5234,0.5,2.0,0.0,1.0,0.6335271858729266,d,Co,0.0;0.0;0.0,0.8760530787352736,1.6562731327195692,d,Co,0.0;0.0;0.0,0.5250288320676586
10102,mp-19251,Rb2Li2Cr2O8,,,,,,,,1.7318837766161332,d,Cr,0.333333;0.666667;0.792352,0.3606694837981578,2.1991535936971096,p,O,0.333333;0.666667;0.970962,0.12632454055154635
10103,mp-19308,Li4Ni2O4,0.9116000000000004,0.0,1.1275000000000004,0.5,1.0,0.5421215257641454,6.0,0.7859614584067857,d,Ni,0.0;0.0;0.0,0.8141720966403809,0.8114844526297692,d,Ni,0.0;0.0;0.0,0.7589542253539691
10104,mp-19364,Ba4Dy8Co4O20,,,,,,,,2.593683857895361,d,Co,0.75;0.191471;0.847682,0.17928793340653584,2.8641820995772385,d,Co,0.75;0.308529;0.347682,0.14618523840276335
10105,mp-19386,Sr3V2O8,3.6809,0.0,3.8446,0.8660254037844386,1.0,0.5,3.0,1.562376438555019,d,V,0.59411;0.59411;0.59411,0.3973401600969581,2.2279465880366764,p,O,0.320848;0.320848;0.320848,0.16951603945314014
10106,mp-19416,Ba1Dy2Ni1O5,,,,,,,,,,,,,,,,,
10107,mp-19438,Li2Mn2O8,,,,,,,,1.9264424958541024,d,Mn,0.645821;0.354179;0.25,0.31400023346848555,2.161071136631084,p,O,0.294252;0.223244;0.25,0.14705726104008784
10108,mp-19467,Ag2Mo6P6O32,,,,,,,,2.0704242810243962,d,Mo,0.93912;0.789331;0.858439,0.34436673888522995,2.7141818689168136,d,Ag,0.407482;0.624425;0.670114,0.25167581831978497
10109,mp-19471,Ba5Sm8Mn4O21,0.5510999999999999,0.0,0.5585000000000004,0.5773502634161229,4.0,0.8660254037844386,1.0,2.949517739129518,d,Ba,0.0;0.0;0.0,0.1214218481080262,2.6618459118440274,d,Mn,0.251603;0.95986;0.211464,0.1744186046511627
10110,mp-19507,Ba4Mn8V8O32,,,,,,,,3.021733883246686,d,V,0.454793;0.625;0.329793,0.10659589801115647,3.6927702383436434,d,Mn,0.167722;0.332278;0.5,0.06296071367945955
10111,mp-19510,V8Cd4P8O40,,,,,,,,2.797463205097936,d,V,0.469183;0.545012;0.852275,0.16677410427402675,2.4747620464203037,d,V,0.969183;0.454988;0.647725,0.2284390645300369
10112,mp-19512,Ba4V8P8O40,,,,,,,,2.876176632294215,d,V,0.453408;0.538319;0.842878,0.1128154766387667,3.024968798783458,d,V,0.686012;0.874861;0.564981,0.1536025439499548
10113,mp-20052,Li4Mn4As4O16,,,,,,,,3.7060186008868934,s,As,0.070832;0.25;0.590983,0.04532288088355957,2.7974167006227777,d,Mn,0.489916;0.75;0.223371,0.12503956633143176
10114,mp-20113,Cs4Fe4P8O28,,,,,,,,1.7961857122265363,d,Fe,0.898892;0.740633;0.742064,0.2337415751933905,3.3870237307002724,p,O,0.080629;0.339799;0.015791,0.05454671039152302
10115,mp-20256,K6In2P4,0.7878000000000001,0.0,0.7981,0.28867514036831554,2.0,0.0,1.0,3.0145020558548388,s,In,0.0;0.75;0.75,0.13759418539651772,2.0552913854699093,p,P,0.713069;0.902886;0.810183,0.2111115662306224
10116,mp-2072,K4Te4,0.6708999999999998,1.0,0.6708999999999998,0.0,1.0,0.0,1.0,2.0681339613930367,p,Te,0.333333;0.666667;0.636039,0.2442485541003463,1.637013332382408,p,Te,0.333333;0.666667;0.863961,0.2521312281997055
10117,mp-20740,Tl8Te6Pb2,0.1036999999999999,1.0,0.1036999999999999,0.0,1.0,0.0,1.0,3.119854741580073,p,Pb,0.0;0.0;0.0,0.16471679276557466,2.869612964768436,p,Te,0.75;0.75;0.0,0.14698324737240065
10118,mp-20902,In2Ag2P4Se12,0.6103000000000001,0.0,0.7563,0.5587684831643405,6.0,0.0,1.0,3.1529343068032967,s,In,0.0;0.0;0.75,0.1653642506411125,2.761826381773702,d,Ag,0.666667;0.333333;0.25,0.14758400495486065
10119,mp-21317,Ba4Er8Co4O20,,,,,,,,,,,,,,,,,
10120,mp-21386,Eu3P6Ir6,,,,,,,,3.1282820684616093,d,Ir,0.486561;0.486561;0.0,0.0943961951789289,1.532754190975255,f,Eu,0.395678;0.395678;0.5,0.3066821594969864
10121,mp-21960,K36Fe8Se28,,,,,,,,2.612047194008872,d,Fe,0.399524;0.600476;0.100476,0.2232956336584377,3.6776245305933233,d,Fe,0.929818;0.429818;0.070182,0.08881111540380021
10122,mp-22163,Na2Sn4P6O24,2.9735,1.0,2.9735,0.0,1.0,0.0,1.0,3.5387376135512394,s,Sn,0.6458;0.6458;0.6458,0.11451440078096825,3.161308182540456,p,O,0.225981;0.580997;0.436185,0.060810416332457866
10123,mp-2234,Er12S18,1.4691,1.0,1.4691,0.0,1.0,0.0,1.0,2.925465873842991,d,Er,0.75;0.513253;0.399585,0.13089325288522907,3.290375033004449,p,S,0.75;0.384792;0.967439,0.12200504183418465
10124,mp-22417,Li4Ni4P4O16,,,,,,,,1.966480363770274,d,Ni,0.983715;0.25;0.724074,0.22252443847671624,3.0381723591383922,p,O,0.799414;0.75;0.452027,0.06064030173399197
10125,mp-22428,Sr4Ce4O12,2.5197000000000003,1.0,2.5197000000000003,0.0,1.0,0.0,1.0,1.5479050825183085,f,Ce,0.0;0.0;0.5,0.2449937010275508,3.036077734584724,p,O,0.60566;0.455715;0.75,0.06577072380921263
10126,mp-22449,In2Cu2P4Se12,0.20869999999999989,1.0,0.20869999999999989,0.0,1.0,0.0,1.0,3.1227074895600464,s,In,0.0;0.0;0.25,0.17409149128187726,2.2388754499684858,d,Cu,0.333333;0.666667;0.75,0.3052045467344693
10127,mp-22820,Na8In4Ni4F28,,,,,,,,2.1577360629276443,d,Ni,0.5;0.0;0.0,0.21754512099746887,1.8169128613825305,d,Ni,0.0;0.0;0.0,0.26656933688510315
10128,mp-23111,Mg4V2Bi2O12,3.1885000000000003,0.0,3.2392000000000003,0.7071067811865476,1.0,0.5,2.0,1.9158347511321896,d,V,0.301302;0.698698;0.25,0.3578286984984509,2.7452621771040917,p,O,0.382219;0.617781;0.989375,0.09377512580711136
10129,mp-23118,Cs1Er6C1I12,0.21999999999999967,0.0,0.22029999999999994,0.5,3.0,0.7071067811865476,3.0,2.327174034748746,d,Er,0.028851;0.265107;0.911875,0.1492273276431172,2.358486369821025,d,Er,0.734893;0.088125;0.971149,0.14741542509859515
10130,mp-23347,Rb8Yb2I12,,,,,,,,3.798918858150932,d,Yb,0.0;0.0;0.0,0.07014020190899375,2.6416224851431007,p,I,0.430512;0.205006;0.557202,0.08252476570210658
10131,mp-23416,Li8Zn4Cl16,,,,,,,,3.440159964060393,s,Zn,0.917867;0.75;0.410914,0.10311500734846646,2.9766831255905277,p,Cl,0.748299;0.991594;0.834352,0.0682716439085392
10132,mp-23495,K4Zn2Br8,3.6576,1.0,3.6576,0.0,1.0,0.0,1.0,2.8643318883076168,s,Zn,0.75;0.718053;0.206131,0.19615320029264213,2.238039588256228,p,Br,0.75;0.893122;0.935207,0.15925357525541672
10133,mp-23535,K4Zn2Br8,3.6771,1.0,3.6771,0.0,1.0,0.0,1.0,2.866443131469177,s,Zn,0.242683;0.280229;0.795785,0.19575981494822506,2.2271108375546502,p,Br,0.729528;0.896795;0.934116,0.16781077759455798
10134,mp-23546,Na2U1I6,0.3792,0.0,0.3912,0.2492897744584005,6.0,0.7073193162921538,6.0,0.41139166579065467,f,U,0.0;0.0;0.0,0.9306096463906564,0.20710932060059253,f,U,0.0;0.0;0.0,0.9688031044919112
10135,mp-23975,Ni1H12C2S2N6,0.2262000000000001,0.0,0.27290000000000003,0.8692606736777208,2.0,0.5000849233751635,2.0,1.1854802203453103,d,Ni,0.0;0.0;0.0,0.7416990150222698,1.2821768007825765,d,Ni,0.0;0.0;0.0,0.7462443694395229
10136,mp-23979,K6H2Se4O16,3.5728,1.0,3.5728,0.0,1.0,0.0,1.0,3.553734029122185,s,Se,0.112368;0.655088;0.461339,0.05230768184430048,2.82716042059642,p,O,0.149435;0.167793;0.600327,0.07582975447223479
10137,mp-23983,V2Ni1P2H8O14,0.9891,0.0,1.0678,0.4330127018922193,2.0,0.8660254037844386,1.0,1.3304395788796235,d,Ni,0.0;0.0;0.0,0.7088269223101672,2.714472191945541,d,Ni,0.0;0.0;0.0,0.2249537474647189
10138,mp-24052,Ca4Mg4Ni4H16,,,,,,,,3.0188204126813405,d,Ca,0.67347;0.82653;0.17347,0.11713714181709825,2.2041095378091087,d,Ni,0.452809;0.952809;0.547191,0.2086027675772166
10139,mp-24470,Fe8P6H6O30,,,,,,,,2.928416506657381,d,Fe,0.820464;0.841586;0.35183,0.11053450496067993,3.5183793524653435,p,O,0.61089;0.614751;0.894991,0.05203108860601935
10140,mp-24554,Al8H144C24N72F48,,,,,,,,,,,,,,,,,
10141,mp-24555,Mn4Tl8H8O4F20,,,,,,,,1.8820939701011763,d,Mn,0.0;0.0;0.0,0.3486590038314176,2.053992922543176,d,Mn,0.0;0.0;0.5,0.2435535422009777
10142,mp-24559,Rb4Cu2H8Cl8O4,0.6105,0.0,0.6719,0.0,1.0,0.8660254037844386,1.0,2.1064314508856508,d,Cu,0.0;0.0;0.0,0.335825825038961,2.410988433965689,d,Cu,0.5;0.5;0.5,0.25393214715115264
10143,mp-24560,Li8B16H24O40,,,,,,,,4.5084378927052144,s,O,0.972798;0.764188;0.891482,0.02758922274579454,3.5161191514012526,p,O,0.123016;0.808324;0.181321,0.05865005107206962
10144,mp-28744,Y8Os2Br8,0.6995,0.0,0.7174000000000005,0.7071067811865476,1.0,0.21213203435596426,2.0,2.815620141906068,d,Os,0.004882;0.995118;0.75,0.0917417553944219,3.0565948411481565,d,Y,0.902347;0.75148;0.008533,0.08035958802697947
10145,mp-28745,Nb8Te24I4,,,,,,,,3.5100608239089164,d,Nb,0.524541;0.475781;0.369213,0.0944180593915894,3.529348097107185,d,Nb,0.524541;0.475781;0.369213,0.07926634844170956
10146,mp-28749,Cr4Xe4F24,,,,,,,,,,,,,,,,,
10147,mp-28752,Ta14Cu6O38,,,,,,,,,,,,,,,,,
10148,mp-28757,Nd3Al9Br36,,,,,,,,2.5127582234669177,d,Nd,0.733924;0.0;0.333333,0.2619362344875556,2.9804113443117672,p,Br,0.722838;0.152723;0.65019,0.08520881327933577
10149,mp-28758,K4Pd8F20,,,,,,,,2.6712046600889363,d,Pd,0.0;0.5;0.0,0.17241743861378064,2.8975893438338844,d,Pd,0.5;0.5;0.5,0.13071938160774155
10150,mp-28759,Al14Tl6S24,,,,,,,,3.6179558527406015,p,Tl,0.97401;0.121663;0.225337,0.12134874145015195,3.3052614942808307,p,S,0.906063;0.52945;0.468751,0.1159350675215084
10151,mp-28760,K4Rb4S4,2.2219,1.0,2.2219,0.0,1.0,0.0,1.0,3.002526718763328,s,S,0.25;0.736578;0.608331,0.07300679113098202,1.7838689871243223,p,S,0.75;0.263422;0.391669,0.23058331693234216
10152,mp-28763,Ca16As16Pd16,,,,,,,,4.169272177176556,d,Pd,0.891552;0.75;0.334487,0.04731423836872013,3.9859177102604084,d,Pd,0.89016;0.75;0.807724,0.03977294028792017
10153,mp-28765,C4Br12F4,3.3364000000000003,0.0,3.3433,0.2,2.0,0.0,1.0,3.3993661823495303,s,C,0.605817;0.578166;0.75,0.06220417641100995,2.557176029897275,p,Br,0.232293;0.392509;0.407214,0.08697450642469068
10154,mp-28766,K4Ti2S6,1.1215,1.0,1.1215,0.7071067811865476,1.0,0.7071067811865476,1.0,1.1622645408694536,d,Ti,0.915195;0.084805;0.25,0.4524728720777103,2.1921788157121163,p,S,0.856162;0.869789;0.000325,0.1560692071799591
10155,mp-28768,Na8Sn2Se8,1.4647,1.0,1.4647,0.0,1.0,0.0,1.0,2.772609523668429,s,Sn,0.5;0.5;0.5,0.15841399074270265,2.2789652245692498,p,Se,0.242094;0.095061;0.809141,0.13335283153010813
10156,mp-28769,K2Sn4Se8,1.1727,0.0,1.3764999999999998,0.6682107969384657,1.0,0.0,1.0,2.9113703860110487,s,Sn,0.58876;0.58876;0.376242,0.12630952191845293,2.376345641630821,p,Se,0.856779;0.530178;0.877239,0.17637231236832926
10157,mp-28772,Sb2S2Cl18,1.6343,1.0,1.6343,0.0,1.0,0.0,1.0,2.925933947501341,p,S,0.707059;0.707059;0.707059,0.1104014074175778,2.05466234265335,p,Cl,0.275347;0.971318;0.971318,0.16755221335774306
10158,mp-28773,Na16Ga8S20,,,,,,,,3.629335517343065,s,Ga,0.413409;0.653955;0.463448,0.1187979710680828,2.958824395026073,p,S,0.477281;0.09101;0.82765,0.09728036762106926
10159,mp-28774,K8Sn8F24,,,,,,,,3.782472944713047,p,Sn,0.028173;0.644605;0.130745,0.07702351189042897,3.550423866871278,s,Sn,0.971827;0.355395;0.869255,0.07268123756810567
10160,mp-28775,Mo4As8O28,2.4218,0.0,2.8405,0.7071067811865476,1.0,0.7071067811865476,1.0,3.229014790073685,d,Mo,0.497135;0.340988;0.596647,0.15524205045315614,3.114540310610283,p,O,0.68728;0.177778;0.264555,0.11597048044523048
10161,mp-28776,K8U4Br20,,,,,,,,1.594113029191871,f,U,0.925087;0.75;0.496501,0.2482551615121211,1.4824361953525471,f,U,0.574913;0.75;0.996501,0.2471649764796793
10162,mp-28778,K4Sc4F16,6.0907,0.0,6.1089,0.7792463759613509,2.0,0.0,1.0,1.6218504997336574,d,Sc,0.027016;0.027016;0.138864,0.3042526081360577,2.6160263949136437,p,F,0.101998;0.101998;0.784521,0.13375815554251907
10163,mp-28782,Na6P2S8,2.2919,1.0,2.2919,0.0,1.0,0.0,1.0,2.6512991422915,s,P,0.0;0.0;0.5,0.17088201485189353,2.1389759982337955,p,S,0.311693;0.348571;0.165367,0.12512655370234613
10164,mp-28788,Ba36Au8O48,,,,,,,,3.945430209375772,d,Au,0.41941;0.564164;0.583801,0.05991565696617284,4.038937149197081,p,O,0.295793;0.727837;0.75,0.07615084399491058
10165,mp-28789,Na32Cu16S24,,,,,,,,4.7784303572719535,d,Cu,0.637128;0.161746;0.711265,0.015709561681769603,3.646858865609776,d,Cu,0.052741;0.347604;0.492237,0.054594202663142084
10166,mp-28790,Al26Tl6S42,,,,,,,,4.588367496975913,p,Tl,0.820893;0.820893;0.610656,0.08455171045171812,3.5630143977232014,p,S,0.555982;0.309461;0.692451,0.0789120297357866
10167,mp-28791,Se32N16Cl48,,,,,,,,4.3201472380708354,p,N,0.258328;0.164373;0.861763,0.028973219446391325,4.268930810802506,p,Se,0.934758;0.809113;0.60383,0.02183624106931821
10168,mp-28792,P4N3Cl11,2.6459,0.0,2.6793,0.7071067811865476,3.0,0.0,1.0,3.0556652721040423,s,P,0.507524;0.58598;0.084998,0.09055651569909008,0.6212166207767842,p,Cl,0.988625;0.988625;0.988625,0.9060479281579084
10169,mp-28793,Mg4C6,,,,,,,,2.4290528805891256,p,C,0.5;0.5;0.0,0.2592961943366409,1.800745239765038,p,C,0.0;0.206565;0.617958,0.2283763887097109
10170,mp-28797,Y1H1Se1,1.5072,0.0,1.8584000000000005,0.5,1.0,0.0,1.0,0.8589314157406591,d,Y,0.666667;0.333333;0.0,0.7983618362663393,1.1091331852115625,p,Se,0.333333;0.666667;0.5,0.4837840669169698
10171,mp-28800,K2Bi8Se13,0.8361000000000001,0.0,0.9933,0.14142135623730953,2.0,0.7071067811865476,1.0,3.1733354882800446,p,Bi,0.810239;0.810239;0.454382,0.13584590241109418,3.150164709219517,p,Se,0.860515;0.860515;0.882247,0.08086024096104709
10172,mp-28804,Tc8O16F24,,,,,,,,3.338638283523752,d,Tc,0.553707;0.752541;0.878889,0.07911291229655916,3.5115563388131754,p,F,0.77502;0.725122;0.77849,0.07640076344280816
10173,mp-28805,Tl4Pt10S12,0.9724000000000004,0.0,1.1226999999999991,0.5,1.0,0.6334307924038995,2.0,3.574905516254514,d,Pt,0.5;0.0;0.5,0.06778547669216672,3.4573226408863467,d,Pt,0.928016;0.000424;0.267134,0.0658164658331363
10174,mp-28808,Tl12Re12O48,,,,,,,,3.8007374267161977,d,Re,0.626375;0.005133;0.917354,0.05245903201801128,4.168920819567553,s,Tl,0.370868;0.520749;0.57994,0.03936240988468792
10175,mp-28809,Tl4B4S12,1.8034000000000003,0.0,2.0082,0.0,1.0,0.6831142787179646,2.0,3.220627282632476,p,Tl,0.589665;0.774776;0.247858,0.0649805132922674,2.8237339859039894,p,S,0.182497;0.168547;0.05887,0.09428725753175972
10176,mp-28810,Na4C2S6,1.2308,0.0,1.5741,0.37176478432137705,2.0,0.9197715255574732,2.0,2.095122564805376,p,C,0.088674;0.911326;0.25,0.2709517733305021,1.8721759687914952,p,S,0.358545;0.641455;0.25,0.19398059979666127
10177,mp-28812,Ag20Bi4O16,,,,,,,,4.340271743552593,p,Bi,0.120715;0.027759;0.877718,0.029258946630532495,3.9204057940459607,p,O,0.864274;0.991095;0.939809,0.036011302919128935
10178,mp-28813,Si6C2Cl16,4.5287000000000015,0.0,4.5574,0.8660254037844386,1.0,0.5,1.0,3.1984574386207827,p,Si,0.102202;0.434189;0.594922,0.08892377055538499,2.8741598626945426,p,Cl,0.496431;0.232121;0.146899,0.07009386192373163
10179,mp-28815,Th2Sn2I12,1.98,0.0,2.2128999999999994,0.0,1.0,0.5,3.0,1.945643370080448,f,Th,0.333333;0.666667;0.25,0.3573614394966209,2.859572664865517,p,I,0.337441;0.345485;0.125851,0.07731220417104219
10180,mp-28823,Ba32P24,,,,,,,,3.798353485774282,d,Ba,0.319186;0.169131;0.568006,0.06110702565289216,4.053458939139627,p,P,0.0;0.359981;0.635328,0.041677785760235515
10181,mp-28824,Na12Co4O8,1.4974,0.0,1.5730000000000002,0.5,1.0,0.0,1.0,3.2607150475572038,d,Co,0.323012;0.676988;0.5,0.09253576355143632,1.5766117174134762,d,Co,0.176988;0.176988;0.0,0.2448123049218431
10182,mp-28825,K12Co4O8,1.6284,0.0,1.6293000000000002,0.5,1.0,0.0,1.0,3.6025335765133817,d,Co,0.677062;0.75;0.118188,0.08103595929817292,1.7221523254792703,d,Co,0.322938;0.25;0.881812,0.2382750155210981
10183,mp-28828,Li6Fe1Cl8,,,,,,,,,,,,,,,,,
10184,mp-28829,Li8Zn4Br16,,,,,,,,3.5177448180722326,s,Zn,0.089;0.25;0.58761,0.10111965998987507,2.958417648005536,p,Br,0.749665;0.508555;0.333624,0.06447503763782021
10185,mp-28830,Na8Zn4Br16,,,,,,,,,,,,,,,,,
10186,mp-28842,Si12P4H36,,,,,,,,4.079002747553837,p,P,0.613568;0.257366;0.805417,0.04331803124565013,3.0575465491308065,p,P,0.113568;0.742634;0.694583,0.1400304148466478
10187,mp-28990,Bi8Te16O44,,,,,,,,4.392579013523533,p,Bi,0.888326;0.659261;0.916573,0.03967746171316475,4.374070882398732,p,O,0.398339;0.374875;0.311951,0.030358039207337126
10188,mp-29006,P16S8O24,,,,,,,,3.637521663041934,p,P,0.46879;0.712122;0.381377,0.07513630852840096,3.0555632491223785,p,S,0.657506;0.500644;0.849295,0.1375987577595478
10189,mp-29007,P16S12O24,,,,,,,,3.7363943694030746,p,P,0.939198;0.099007;0.790446,0.08911692819658565,3.1413436034159674,p,S,0.182207;0.193257;0.464163,0.07773318597750667
